出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","109","2","1101","台泥","52439827.00","35779548.00","--","--","16660279.00","--","--","16660279.00","2875517.00","--","13784762.00","1754828.00","15539590.00","3413905.00","12125685.00","--","--","12125685.00","-7549496.00","--","4576189.00","10934623.00","--","1191062.00","3509985.00","--","1066204.00","1.94"
"114/10/29","109","2","1102","亞泥","33828093.00","24453090.00","--","--","9375003.00","--","--","9375003.00","1942527.00","--","7432476.00","1852112.00","9284588.00","2450770.00","6833818.00","--","--","6833818.00","-5029159.00","--","1804659.00","5411178.00","--","1422640.00","909615.00","--","895044.00","1.73"
"114/10/29","109","2","1103","嘉泥","992319.00","1014902.00","--","--","-22583.00","--","--","-22583.00","294888.00","--","-317471.00","459508.00","142037.00","195283.00","-53246.00","1499.00","--","-51747.00","-586178.00","--","-637925.00","-70213.00","--","18466.00","-635078.00","--","-2847.00","-0.11"
"114/10/29","109","2","1104","環泥","2591631.00","2197945.00","--","--","393686.00","--","--","393686.00","210881.00","--","182805.00","334160.00","516965.00","30990.00","485975.00","--","--","485975.00","-440480.00","--","45495.00","479743.00","--","6232.00","39263.00","--","6232.00","0.73"
"114/10/29","109","2","1108","幸福","2226696.00","1833466.00","--","--","393230.00","--","--","393230.00","134741.00","80.00","258569.00","-12181.00","246388.00","17968.00","228420.00","0.00","--","228420.00","-4642.00","--","223778.00","228420.00","--","0.00","223778.00","--","0.00","0.56"
"114/10/29","109","2","1109","信大","3255948.00","2176596.00","--","--","1079352.00","--","--","1079352.00","240277.00","--","839075.00","-6267.00","832808.00","355363.00","477445.00","--","--","477445.00","-123332.00","--","354113.00","316873.00","--","160572.00","235816.00","--","118297.00","0.93"
"114/10/29","109","2","1110","東泥","770491.00","750024.00","--","--","20467.00","--","--","20467.00","43690.00","--","-23223.00","4152.00","-19071.00","2096.00","-21167.00","--","--","-21167.00","-110616.00","--","-131783.00","-19558.00","--","-1609.00","-130242.00","--","-1541.00","-0.03"
"114/10/29","109","2","1201","味全","8591862.00","6145939.00","--","--","2445923.00","--","--","2445923.00","2270739.00","--","175184.00","-78351.00","96833.00","-12051.00","108884.00","--","--","108884.00","-90528.00","--","18356.00","108470.00","--","414.00","18014.00","--","342.00","0.21"
"114/10/29","109","2","1203","味王","3019057.00","2006170.00","--","--","1012887.00","0.00","0.00","1012887.00","556202.00","--","456685.00","9603.00","466288.00","115045.00","351243.00","0.00","--","351243.00","-147617.00","--","203626.00","222051.00","--","129192.00","137436.00","--","66190.00","0.93"
"114/10/29","109","2","1210","大成","37483260.00","31881643.00","--","--","5601617.00","--","--","5601617.00","3689811.00","--","1911806.00","152628.00","2064434.00","369065.00","1695369.00","--","--","1695369.00","-326136.00","--","1369233.00","1298286.00","--","397083.00","1141808.00","--","227425.00","1.66"
