出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","109","3","1101","台泥","82248488.00","55034502.00","--","--","27213986.00","--","--","27213986.00","4377170.00","--","22836816.00","3380640.00","26217456.00","5511154.00","20706302.00","--","--","20706302.00","-4319760.00","--","16386542.00","18407237.00","--","2299065.00","14212926.00","--","2173616.00","3.15"
"114/10/29","109","3","1102","亞泥","54564173.00","38786420.00","--","--","15777753.00","--","0.00","15777753.00","2700577.00","--","13077176.00","3785160.00","16862336.00","3874737.00","12987599.00","--","--","12987599.00","-4001146.00","--","8986453.00","10340758.00","--","2646841.00","6490948.00","--","2495505.00","3.30"
"114/10/29","109","3","1103","嘉泥","1481489.00","1522378.00","--","--","-40889.00","--","--","-40889.00","454738.00","--","-495627.00","1289321.00","793694.00","201648.00","592046.00","1499.00","--","593545.00","-383037.00","--","210508.00","525249.00","--","68296.00","154294.00","--","56214.00","0.82"
"114/10/29","109","3","1104","環泥","3886551.00","3272827.00","--","--","613724.00","--","--","613724.00","311289.00","--","302435.00","586586.00","889021.00","8232.00","880789.00","--","--","880789.00","-406847.00","--","473942.00","871810.00","--","8979.00","464963.00","--","8979.00","1.33"
"114/10/29","109","3","1108","幸福","3358346.00","2787372.00","--","--","570974.00","--","--","570974.00","190364.00","80.00","380690.00","-15498.00","365192.00","38197.00","326995.00","0.00","--","326995.00","-7363.00","--","319632.00","326995.00","--","0.00","319632.00","--","0.00","0.81"
"114/10/29","109","3","1109","信大","5213429.00","3541032.00","--","--","1672397.00","--","--","1672397.00","363589.00","--","1308808.00","16932.00","1325740.00","469485.00","856255.00","--","--","856255.00","-41687.00","--","814568.00","588673.00","--","267582.00","561243.00","--","253325.00","1.72"
"114/10/29","109","3","1110","東泥","1137023.00","1097901.00","--","--","39122.00","--","--","39122.00","69400.00","--","-30278.00","28048.00","-2230.00","-4298.00","2068.00","--","--","2068.00","-52293.00","--","-50225.00","5382.00","--","-3314.00","-47035.00","--","-3190.00","0.01"
"114/10/29","109","3","1201","味全","13942049.00","9857617.00","--","--","4084432.00","--","--","4084432.00","3600685.00","--","483747.00","-71270.00","412477.00","88417.00","324060.00","--","--","324060.00","-24641.00","--","299419.00","323356.00","--","704.00","298731.00","--","688.00","0.64"
"114/10/29","109","3","1203","味王","4549315.00","3000234.00","--","--","1549081.00","--","--","1549081.00","816913.00","--","732168.00","19666.00","751834.00","191244.00","560590.00","--","--","560590.00","-256326.00","--","304264.00","354278.00","--","206312.00","208145.00","--","96119.00","1.49"
"114/10/29","109","3","1210","大成","58252672.00","49227851.00","--","--","9024821.00","--","--","9024821.00","5764295.00","--","3260526.00","465056.00","3725582.00","713840.00","3011742.00","--","--","3011742.00","-328897.00","--","2682845.00","2296369.00","--","715373.00","2219489.00","--","463356.00","2.94"
"114/10/29","109","3","1213","大飲","326532.00","318369.00","--","--","8163.00","--","--","8163.00","48665.00","--","-40502.00","26692.00","-13810.00","-3835.00","-9975.00","0.00","--","-9975.00","8.00","--","-9967.00","-9975.00","--","--","-9967.00","--","--","-0.18"
