出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","108","1","1101","台泥","25356328.00","18868464.00","--","--","6487864.00","--","--","6487864.00","1454902.00","--","5032962.00","570533.00","5603495.00","1373525.00","4229970.00","--","--","4229970.00","8600127.00","--","12830097.00","3951920.00","--","278050.00","12470174.00","--","359923.00","0.77"
"114/10/29","108","1","1102","亞泥","19385675.00","14727174.00","--","--","4658501.00","--","0.00","4658501.00","880765.00","--","3777736.00","965675.00","4743411.00","933325.00","3810086.00","--","--","3810086.00","3173120.00","--","6983206.00","2929272.00","--","880814.00","5724687.00","--","1258519.00","0.93"
"114/10/29","108","1","1103","嘉泥","452376.00","387155.00","--","--","65221.00","--","--","65221.00","121189.00","--","-55968.00","227459.00","171491.00","23761.00","147730.00","851.00","--","148581.00","1623032.00","--","1771613.00","126476.00","--","22105.00","1685201.00","--","86412.00","0.20"
"114/10/29","108","1","1104","環泥","1187296.00","1080876.00","--","--","106420.00","--","--","106420.00","96297.00","--","10123.00","147232.00","157355.00","754.00","156601.00","--","--","156601.00","251112.00","--","407713.00","155181.00","--","1420.00","406293.00","--","1420.00","0.24"
"114/10/29","108","1","1108","幸福","834345.00","807682.00","--","--","26663.00","--","--","26663.00","57144.00","4120.00","-26361.00","-8688.00","-35049.00","-5276.00","-29773.00","0.00","--","-29773.00","16599.00","--","-13174.00","-29773.00","--","0.00","-13174.00","--","0.00","-0.07"
"114/10/29","108","1","1109","信大","1360434.00","971109.00","--","--","389325.00","0.00","0.00","389325.00","104934.00","--","284391.00","-4117.00","280274.00","77682.00","202592.00","--","--","202592.00","94051.00","--","296643.00","128050.00","--","74542.00","190754.00","--","105889.00","0.37"
"114/10/29","108","1","1110","東泥","417039.00","382106.00","--","--","34933.00","--","--","34933.00","20296.00","--","14637.00","18613.00","33250.00","3430.00","29820.00","--","--","29820.00","87771.00","--","117591.00","29748.00","--","72.00","117443.00","--","148.00","0.05"
"114/10/29","108","1","1201","味全","4540795.00","3190931.00","--","--","1349864.00","--","--","1349864.00","1364270.00","--","-14406.00","1303218.00","1288812.00","169566.00","1119246.00","--","--","1119246.00","77898.00","--","1197144.00","1119005.00","--","241.00","1196813.00","--","331.00","2.21"
"114/10/29","108","1","1203","味王","1486287.00","1022486.00","--","--","463801.00","0.00","0.00","463801.00","244321.00","--","219480.00","9392.00","228872.00","48287.00","180585.00","--","--","180585.00","55892.00","--","236477.00","119333.00","--","61252.00","151986.00","--","84491.00","0.50"
"114/10/29","108","1","1210","大成","18186187.00","15531111.00","--","--","2655076.00","--","--","2655076.00","1981076.00","--","674000.00","21063.00","695063.00","195318.00","499745.00","--","--","499745.00","337300.00","--","837045.00","479948.00","--","19797.00","705154.00","--","131891.00","0.65"
"114/10/29","108","1","1213","大飲","132403.00","117576.00","--","--","14827.00","--","--","14827.00","15631.00","--","-804.00","-8609.00","-9413.00","-157.00","-9256.00","--","--","-9256.00","-22.00","--","-9278.00","-9256.00","--","--","-9278.00","--","--","-0.16"
"114/10/29","108","1","1215","卜蜂","5035297.00","4312694.00","--","--","722603.00","--","--","722603.00","365310.00","-20163.00","337130.00","-9398.00","327732.00","63550.00","264182.00","-14877.00","--","249305.00","129284.00","--","378589.00","242130.00","--","7175.00","368898.00","--","9691.00","0.90"
"114/10/29","108","1","1216","統一","107791643.00","70689331.00","--","--","37102312.00","--","--","37102312.00","29587034.00","--","7515278.00","2176338.00","9691616.00","1867503.00","7824113.00","--","--","7824113.00","2824582.00","--","10648695.00","5275915.00","--","2548198.00","7121987.00","--","3526708.00","0.93"
"114/10/29","108","1","1217","愛之味","996828.00","688627.00","--","--","308201.00","--","--","308201.00","285067.00","--","23134.00","-3576.00","19558.00","3030.00","16528.00","0.00","--","16528.00","56844.00","--","73372.00","13114.00","--","3414.00","69141.00","--","4231.00","0.03"
"114/10/29","108","1","1218","泰山","1731205.00","1417423.00","--","--","313782.00","1309.00","1500.00","313973.00","279610.00","--","34363.00","82793.00","117156.00","11623.00","105533.00","--","--","105533.00","15061.00","--","120594.00","105471.00","--","62.00","120532.00","--","62.00","0.22"
"114/10/29","108","1","1219","福壽","2966586.00","2697140.00","--","-6000.00","263446.00","--","--","263446.00","244565.00","--","18881.00","2836.00","21717.00","6654.00","15063.00","--","--","15063.00","1101.00","--","16164.00","32849.00","--","-17786.00","33778.00","--","-17614.00","0.10"
"114/10/29","108","1","1220","台榮","612597.00","544462.00","--","--","68135.00","--","--","68135.00","54579.00","--","13556.00","4248.00","17804.00","2708.00","15096.00","--","--","15096.00","0.00","--","15096.00","9106.00","--","5990.00","9106.00","--","5990.00","0.05"
