出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","108","1","1240","茂生農經","430940.00","364117.00","-702.00","-198.00","65923.00","--","--","65923.00","34151.00","--","31772.00","7698.00","39470.00","6246.00","33224.00","--","--","33224.00","-58414.00","--","-25190.00","--","--","--","--","--","--","1.01"
"114/10/29","108","1","1259","安心","1302091.00","981596.00","--","--","320495.00","--","--","320495.00","292502.00","--","27993.00","3276.00","31269.00","7383.00","23886.00","--","--","23886.00","794.00","--","24680.00","28001.00","--","-4115.00","28337.00","--","-3657.00","0.87"
"114/10/29","108","1","1264","德麥","950178.00","603424.00","--","--","346754.00","--","--","346754.00","190311.00","--","156443.00","11115.00","167558.00","37602.00","129956.00","--","--","129956.00","20589.00","--","150545.00","107825.00","--","22131.00","117727.00","--","32818.00","3.20"
"114/10/29","108","1","1268","漢來美食","1030022.00","554127.00","--","--","475895.00","--","--","475895.00","327848.00","--","148047.00","1815.00","149862.00","30796.00","119066.00","-21255.00","--","97811.00","2870.00","--","100681.00","97811.00","--","--","100681.00","--","--","2.65"
"114/10/29","108","1","1336","台翰","554401.00","485184.00","--","--","69217.00","--","--","69217.00","55059.00","--","14158.00","-4199.00","9959.00","7595.00","2364.00","--","--","2364.00","4643.00","--","7007.00","2364.00","--","--","7007.00","--","--","0.03"
"114/10/29","108","1","1565","精華","1623564.00","1036408.00","--","--","587156.00","--","--","587156.00","115840.00","--","471316.00","12761.00","484077.00","96815.00","387262.00","--","--","387262.00","336.00","--","387598.00","387262.00","--","--","387598.00","--","--","7.68"
"114/10/29","108","1","1569","濱川","905709.00","745462.00","--","--","160247.00","--","--","160247.00","121358.00","--","38889.00","-11750.00","27139.00","15888.00","11251.00","--","--","11251.00","51805.00","--","63056.00","12326.00","--","-1075.00","62406.00","--","650.00","0.11"
"114/10/29","108","1","1570","力肯","124503.00","97334.00","--","--","27169.00","--","--","27169.00","17031.00","--","10138.00","1745.00","11883.00","2520.00","9363.00","--","--","9363.00","450.00","--","9813.00","9363.00","--","0.00","9813.00","--","0.00","0.18"
"114/10/29","108","1","1580","新麥","823691.00","479820.00","--","--","343871.00","--","--","343871.00","237023.00","--","106848.00","-2329.00","104519.00","28860.00","75659.00","--","--","75659.00","37039.00","--","112698.00","74162.00","--","1497.00","110662.00","--","2036.00","1.48"
"114/10/29","108","1","1584","精剛","178806.00","176012.00","--","--","2794.00","--","--","2794.00","12407.00","--","-9613.00","-3367.00","-12980.00","233.00","-13213.00","--","--","-13213.00","85409.00","--","72196.00","-13209.00","--","-4.00","61682.00","--","10514.00","-0.16"
"114/10/29","108","1","1586","和勤","430685.00","396200.00","--","--","34485.00","--","--","34485.00","61636.00","--","-27151.00","-19151.00","-46302.00","-12254.00","-34048.00","--","--","-34048.00","29756.00","--","-4292.00","-34048.00","--","0.00","-4292.00","--","0.00","-0.46"
"114/10/29","108","1","1591","駿吉-KY","190197.00","164854.00","--","--","25343.00","--","--","25343.00","18284.00","--","7059.00","8584.00","15643.00","4430.00","11213.00","--","--","11213.00","10361.00","--","21574.00","11213.00","--","0.00","21574.00","--","0.00","0.34"
"114/10/29","108","1","1593","祺驊","187389.00","131393.00","--","--","55996.00","--","--","55996.00","32548.00","--","23448.00","6977.00","30425.00","4635.00","25790.00","--","--","25790.00","170.00","--","25960.00","25753.00","--","37.00","25923.00","--","37.00","0.81"
"114/10/29","108","1","1595","川寶","290885.00","207244.00","--","--","83641.00","--","--","83641.00","76533.00","--","7108.00","6393.00","13501.00","4406.00","9095.00","--","--","9095.00","1359.00","--","10454.00","9095.00","--","--","10454.00","--","--","0.19"
"114/10/29","108","1","1599","宏佳騰","568602.00","428682.00","--","--","139920.00","--","--","139920.00","83373.00","--","56547.00","8737.00","65284.00","13057.00","52227.00","--","--","52227.00","16429.00","--","68656.00","52227.00","--","--","68656.00","--","--","0.88"
"114/10/29","108","1","1742","台蠟","130136.00","101499.00","--","--","28637.00","--","--","28637.00","8313.00","--","20324.00","-7886.00","12438.00","234.00","12204.00","--","--","12204.00","-48.00","--","12156.00","12204.00","--","--","12156.00","--","--","0.22"
"114/10/29","108","1","1777","生泰","194560.00","126056.00","--","--","68504.00","--","--","68504.00","24356.00","--","44148.00","5993.00","50141.00","10007.00","40134.00","--","--","40134.00","0.00","--","40134.00","--","--","--","--","--","--","1.34"
"114/10/29","108","1","1781","合世","105853.00","95924.00","--","--","9929.00","--","--","9929.00","30292.00","--","-20363.00","5225.00","-15138.00","3092.00","-18230.00","--","--","-18230.00","1525.00","--","-16705.00","-18230.00","--","--","-16705.00","--","--","-0.38"
"114/10/29","108","1","1784","訊聯","186240.00","79245.00","--","--","106995.00","--","--","106995.00","94583.00","--","12412.00","6915.00","19327.00","3823.00","15504.00","--","--","15504.00","7.00","--","15511.00","8678.00","--","6826.00","8685.00","--","6826.00","0.18"
"114/10/29","108","1","1785","光洋科","4753631.00","4060562.00","--","--","693069.00","--","--","693069.00","346905.00","--","346164.00","-137066.00","209098.00","46838.00","162260.00","--","--","162260.00","32765.00","--","195025.00","156011.00","--","6249.00","188486.00","--","6539.00","0.39"
"114/10/29","108","1","1788","杏昌","806251.00","622356.00","--","--","183895.00","0.00","0.00","183895.00","107772.00","--","76123.00","2616.00","78739.00","15492.00","63247.00","--","--","63247.00","692.00","--","63939.00","63247.00","--","0.00","63939.00","--","0.00","1.81"
"114/10/29","108","1","1796","金穎生技","72587.00","52153.00","--","--","20434.00","--","--","20434.00","24710.00","--","-4276.00","-1729.00","-6005.00","-1201.00","-4804.00","--","--","-4804.00","840.00","--","-3964.00","-4804.00","--","--","-3964.00","--","--","-0.17"
"114/10/29","108","1","1799","易威","83724.00","69669.00","--","--","14055.00","--","--","14055.00","68307.00","--","-54252.00","-4123.00","-58375.00","--","-58375.00","-13890.00","--","-72265.00","1407.00","--","-70858.00","-62556.00","--","-9709.00","-61210.00","--","-9648.00","-0.60"
"114/10/29","108","1","1813","寶利徠","153038.00","121171.00","--","--","31867.00","--","--","31867.00","26518.00","--","5349.00","15320.00","20669.00","3326.00","17343.00","--","--","17343.00","1213.00","--","18556.00","20317.00","--","-2974.00","21291.00","--","-2735.00","0.44"
"114/10/29","108","1","1815","富喬","1144494.00","879159.00","--","--","265335.00","--","--","265335.00","175314.00","--","90021.00","-8700.00","81321.00","18870.00","62451.00","--","--","62451.00","10949.00","--","73400.00","62451.00","--","--","73400.00","--","--","0.15"
"114/10/29","108","1","2035","唐榮公司","3100883.00","3161191.00","--","--","-60308.00","--","--","-60308.00","76764.00","--","-137072.00","300432.00","163360.00","12171.00","151189.00","--","--","151189.00","7679.00","--","158868.00","--","--","--","--","--","--","0.43"
"114/10/29","108","1","2061","風青","259400.00","247426.00","--","--","11974.00","--","--","11974.00","14514.00","--","-2540.00","2175.00","-365.00","-1296.00","931.00","--","--","931.00","1741.00","--","2672.00","931.00","--","--","2672.00","--","--","0.02"
"114/10/29","108","1","2063","世鎧","251873.00","170191.00","--","--","81682.00","--","--","81682.00","31108.00","--","50574.00","-610.00","49964.00","10170.00","39794.00","--","--","39794.00","694.00","--","40488.00","39794.00","--","--","40488.00","--","--","0.88"
"114/10/29","108","1","2064","晉椿","528657.00","518132.00","--","--","10525.00","-1540.00","--","12065.00","31140.00","--","-19075.00","8276.00","-10799.00","-2151.00","-8648.00","--","--","-8648.00","4125.00","--","-4523.00","-8601.00","--","-47.00","-4503.00","--","-20.00","-0.12"
"114/10/29","108","1","2065","世豐","382643.00","309165.00","--","--","73478.00","--","--","73478.00","41500.00","--","31978.00","1974.00","33952.00","6790.00","27162.00","--","--","27162.00","-28439.00","--","-1277.00","--","--","--","--","--","--","0.83"
"114/10/29","108","1","2066","世德","653921.00","473180.00","--","--","180741.00","--","--","180741.00","128963.00","--","51778.00","1577.00","53355.00","12277.00","41078.00","--","--","41078.00","185.00","--","41263.00","48004.00","--","-6926.00","48088.00","--","-6825.00","1.32"
"114/10/29","108","1","2067","嘉鋼","241905.00","212855.00","--","--","29050.00","--","--","29050.00","42006.00","--","-12956.00","2842.00","-10114.00","-2082.00","-8032.00","--","--","-8032.00","7148.00","--","-884.00","-8979.00","--","947.00","-2589.00","--","1705.00","-0.20"
"114/10/29","108","1","2070","精湛","165824.00","88748.00","--","--","77076.00","--","--","77076.00","52877.00","--","24199.00","6547.00","30746.00","6507.00","24239.00","--","--","24239.00","3221.00","--","27460.00","24239.00","--","--","27460.00","--","--","0.66"
"114/10/29","108","1","2221","大甲","293328.00","218738.00","--","--","74590.00","--","--","74590.00","28528.00","--","46062.00","-4.00","46058.00","9502.00","36556.00","--","--","36556.00","-378.00","--","36178.00","33503.00","--","3053.00","33125.00","3053.00","--","0.79"
"114/10/29","108","1","2230","泰茂","119484.00","100350.00","--","--","19134.00","--","--","19134.00","22185.00","--","-3051.00","436.00","-2615.00","-4317.00","1702.00","--","--","1702.00","5805.00","--","7507.00","1702.00","--","--","7507.00","--","--","0.04"
"114/10/29","108","1","2235","謚源","215144.00","160580.00","--","--","54564.00","--","--","54564.00","18941.00","--","35623.00","5857.00","41480.00","8255.00","33225.00","--","--","33225.00","0.00","--","33225.00","--","--","--","--","--","--","0.93"
"114/10/29","108","1","2596","綠意","1067.00","343.00","--","--","724.00","--","--","724.00","16404.00","--","-15680.00","121.00","-15559.00","120.00","-15679.00","--","--","-15679.00","--","--","-15679.00","-14764.00","--","-915.00","-14764.00","--","-915.00","-0.15"
"114/10/29","108","1","2640","大車隊","458189.00","233898.00","--","--","224291.00","--","--","224291.00","132223.00","--","92068.00","-26840.00","65228.00","21083.00","44145.00","--","--","44145.00","11.00","--","44156.00","44032.00","--","113.00","44043.00","--","113.00","0.86"
"114/10/29","108","1","2641","正德","194574.00","144103.00","--","--","50471.00","--","--","50471.00","12351.00","--","38120.00","-19834.00","18286.00","0.00","18286.00","--","--","18286.00","6715.00","--","25001.00","18286.00","--","--","25001.00","--","--","0.12"
"114/10/29","108","1","2643","捷迅","634756.00","563832.00","--","--","70924.00","--","--","70924.00","49649.00","--","21275.00","-3004.00","18271.00","3827.00","14444.00","--","--","14444.00","2976.00","--","17420.00","14444.00","--","--","17420.00","--","--","0.55"
"114/10/29","108","1","2718","全心投控","56614.00","48665.00","--","--","7949.00","--","--","7949.00","6148.00","--","1801.00","419.00","2220.00","407.00","1813.00","--","--","1813.00","5012.00","--","6825.00","--","--","--","--","--","--","0.05"
"114/10/29","108","1","2719","燦星旅","436065.00","368695.00","--","--","67370.00","--","--","67370.00","97253.00","--","-29883.00","6838.00","-23045.00","56.00","-23101.00","--","--","-23101.00","41.00","--","-23060.00","-23101.00","--","--","-23060.00","--","--","-0.64"
"114/10/29","108","1","2724","藝舍-KY","127133.00","112143.00","--","--","14990.00","--","--","14990.00","39127.00","--","-24137.00","3609.00","-20528.00","0.00","-20528.00","--","--","-20528.00","1437.00","--","-19091.00","-20528.00","--","--","-19091.00","--","--","-0.30"
"114/10/29","108","1","2726","雅茗-KY","549911.00","257950.00","--","--","291961.00","--","--","291961.00","234740.00","--","57221.00","2268.00","59489.00","16177.00","43312.00","--","--","43312.00","15272.00","--","58584.00","44587.00","--","-1275.00","59363.00","--","-779.00","1.32"
"114/10/29","108","1","2729","瓦城","1250890.00","571610.00","--","--","679280.00","--","--","679280.00","536573.00","--","142707.00","-4145.00","138562.00","28744.00","109818.00","--","--","109818.00","4849.00","--","114667.00","110500.00","--","-682.00","115349.00","--","-682.00","4.75"
"114/10/29","108","1","2732","六角","1096220.00","574283.00","--","--","521937.00","0.00","15.00","521952.00","392940.00","-11774.00","117238.00","-6029.00","111209.00","28948.00","82261.00","--","--","82261.00","7309.00","--","89570.00","71455.00","--","10806.00","75737.00","--","13833.00","1.87"
"114/10/29","108","1","2734","易飛網","206870.00","159335.00","--","--","47535.00","--","--","47535.00","61104.00","--","-13569.00","15665.00","2096.00","-74.00","2170.00","--","--","2170.00","-58.00","--","2112.00","2953.00","--","-783.00","2895.00","--","-783.00","0.10"
"114/10/29","108","1","2736","富野","204156.00","96022.00","0.00","0.00","108134.00","0.00","0.00","108134.00","87900.00","0.00","20234.00","-6423.00","13811.00","2998.00","10813.00","0.00","--","10813.00","866.00","--","11679.00","10813.00","0.00","0.00","11679.00","0.00","0.00","0.22"
"114/10/29","108","1","2740","天蔥","43556.00","28498.00","0.00","0.00","15058.00","0.00","0.00","15058.00","37354.00","0.00","-22296.00","-2742.00","-25038.00","0.00","-25038.00","0.00","--","-25038.00","154.00","--","-24884.00","-25038.00","--","0.00","-24884.00","--","0.00","-1.43"
"114/10/29","108","1","2745","五福","1563058.00","1383144.00","--","--","179914.00","--","--","179914.00","143916.00","--","35998.00","-3625.00","32373.00","6474.00","25899.00","--","--","25899.00","--","--","25899.00","--","--","--","--","--","--","0.88"
"114/10/29","108","1","2752","豆府","319710.00","145903.00","--","--","173807.00","--","--","173807.00","141308.00","--","32499.00","-84.00","32415.00","6966.00","25449.00","--","--","25449.00","--","--","25449.00","25449.00","--","--","25449.00","--","0.00","1.57"
"114/10/29","108","1","2916","滿心","345769.00","191532.00","--","--","154237.00","--","--","154237.00","145860.00","--","8377.00","27581.00","35958.00","7191.00","28767.00","--","--","28767.00","2012.00","--","30779.00","--","--","--","--","--","--","0.53"
"114/10/29","108","1","2924","宏太-KY","149625.00","67034.00","--","--","82591.00","--","--","82591.00","108890.00","--","-26299.00","395.00","-25904.00","20.00","-25924.00","--","--","-25924.00","10526.00","--","-15398.00","-25924.00","--","--","-15398.00","--","--","-0.79"
"114/10/29","108","1","2926","誠品生活","1293232.00","678716.00","--","--","614516.00","--","--","614516.00","479716.00","--","134800.00","-32636.00","102164.00","24769.00","77395.00","--","--","77395.00","1877.00","--","79272.00","77665.00","--","-270.00","79537.00","--","-265.00","1.64"
"114/10/29","108","1","2937","集雅社","497957.00","363715.00","--","--","134242.00","--","--","134242.00","109148.00","--","25094.00","297.00","25391.00","5058.00","20333.00","--","--","20333.00","--","--","20333.00","20333.00","--","--","20333.00","--","--","0.62"
"114/10/29","108","1","3064","泰偉","62351.00","14552.00","--","--","47799.00","--","--","47799.00","103343.00","--","-55544.00","-6317.00","-61861.00","0.00","-61861.00","--","--","-61861.00","639.00","--","-61222.00","-61785.00","--","-76.00","-61184.00","--","-38.00","-0.73"
"114/10/29","108","1","3066","李洲","93304.00","77332.00","--","--","15972.00","--","--","15972.00","25734.00","--","-9762.00","13557.00","3795.00","--","3795.00","--","--","3795.00","2472.00","--","6267.00","4897.00","--","-1102.00","3480.00","--","2787.00","0.06"
"114/10/29","108","1","3067","全域","16011.00","18851.00","--","--","-2840.00","--","--","-2840.00","17452.00","--","-20292.00","-1204.00","-21496.00","-898.00","-20598.00","--","--","-20598.00","3106.00","--","-17492.00","-20598.00","--","0.00","-17492.00","--","0.00","-0.71"
"114/10/29","108","1","3071","協禧","545561.00","393576.00","--","--","151985.00","--","--","151985.00","121274.00","--","30711.00","4352.00","35063.00","5173.00","29890.00","--","--","29890.00","30464.00","--","60354.00","31083.00","--","-1193.00","61060.00","--","-706.00","0.26"
"114/10/29","108","1","3073","天方能源","32788.00","20751.00","--","--","12037.00","--","--","12037.00","15130.00","--","-3093.00","-2524.00","-5617.00","16.00","-5633.00","--","--","-5633.00","697.00","--","-4936.00","-5377.00","--","-256.00","-4680.00","--","-256.00","-0.12"
"114/10/29","108","1","3078","僑威","900137.00","746759.00","--","--","153378.00","--","--","153378.00","120009.00","--","33369.00","59678.00","93047.00","30687.00","62360.00","--","--","62360.00","47022.00","--","109382.00","62360.00","--","--","109382.00","--","--","0.27"
"114/10/29","108","1","3081","聯亞","445928.00","247711.00","--","--","198217.00","--","--","198217.00","105208.00","--","93009.00","5794.00","98803.00","19761.00","79042.00","--","--","79042.00","--","--","79042.00","--","--","--","--","--","--","0.87"
"114/10/29","108","1","3083","網龍","185667.00","31634.00","--","--","154033.00","--","--","154033.00","116359.00","--","37674.00","2853.00","40527.00","2804.00","37723.00","0.00","--","37723.00","31131.00","--","68854.00","37838.00","--","-115.00","68965.00","--","-111.00","0.44"
"114/10/29","108","1","3085","新零售","157199.00","121182.00","--","--","36017.00","--","--","36017.00","114658.00","--","-78641.00","54.00","-78587.00","191.00","-78778.00","--","--","-78778.00","-676.00","--","-79454.00","-63948.00","--","-14830.00","-64410.00","--","-15044.00","-0.54"
"114/10/29","108","1","3086","華義","37237.00","21361.00","--","--","15876.00","--","--","15876.00","19865.00","--","-3989.00","217.00","-3772.00","--","-3772.00","--","--","-3772.00","0.00","--","-3772.00","-3772.00","--","0.00","-3772.00","--","0.00","-0.06"
"114/10/29","108","1","3088","艾訊","1109217.00","735070.00","--","--","374147.00","--","--","374147.00","278629.00","--","95518.00","47165.00","142683.00","26178.00","116505.00","--","--","116505.00","-1073.00","--","115432.00","116505.00","--","--","115432.00","--","--","1.46"
"114/10/29","108","1","3093","港建*","255076.00","178355.00","--","--","76721.00","--","--","76721.00","67547.00","--","9174.00","13836.00","23010.00","6061.00","16949.00","--","--","16949.00","7253.00","--","24202.00","17019.00","--","-70.00","24272.00","--","-70.00","0.47"
"114/10/29","108","1","3095","及成","136445.00","110486.00","--","--","25959.00","--","--","25959.00","25318.00","--","641.00","10919.00","11560.00","1329.00","10231.00","0.00","--","10231.00","-7416.00","--","2815.00","21093.00","--","-10862.00","3389.00","--","-574.00","0.19"
"114/10/29","108","1","3105","穩懋","3619289.00","2716054.00","--","--","903235.00","--","--","903235.00","603163.00","--","300072.00","-107607.00","192465.00","41719.00","150746.00","--","--","150746.00","1059134.00","--","1209880.00","174231.00","--","-23485.00","1230707.00","--","-20827.00","0.41"
"114/10/29","108","1","3114","好德","966468.00","853674.00","--","--","112794.00","--","--","112794.00","62140.00","--","50654.00","8699.00","59353.00","10475.00","48878.00","--","--","48878.00","27448.00","--","76326.00","48878.00","--","0.00","76326.00","--","0.00","0.94"
"114/10/29","108","1","3115","富榮綱","145213.00","142507.00","--","--","2706.00","--","--","2706.00","14429.00","--","-11723.00","-518.00","-12241.00","-301.00","-11940.00","--","--","-11940.00","2018.00","--","-9922.00","-11940.00","--","0.00","-9922.00","--","0.00","-0.27"
"114/10/29","108","1","3118","進階","138158.00","95168.00","--","--","42990.00","--","--","42990.00","34013.00","--","8977.00","739.00","9716.00","1955.00","7761.00","--","--","7761.00","--","--","7761.00","--","--","--","--","--","--","0.24"
"114/10/29","108","1","3122","笙泉","73484.00","51764.00","--","--","21720.00","--","--","21720.00","41375.00","--","-19655.00","1031.00","-18624.00","0.00","-18624.00","--","--","-18624.00","288.00","--","-18336.00","-18624.00","--","0.00","-18336.00","--","0.00","-0.49"
"114/10/29","108","1","3128","昇銳","182411.00","135525.00","--","--","46886.00","--","--","46886.00","37354.00","--","9532.00","842.00","10374.00","2075.00","8299.00","--","--","8299.00","10.00","--","8309.00","7747.00","--","552.00","7757.00","--","552.00","0.19"
"114/10/29","108","1","3131","弘塑","403557.00","221752.00","--","--","181805.00","--","--","181805.00","105391.00","--","76414.00","3491.00","79905.00","17280.00","62625.00","--","--","62625.00","10621.00","--","73246.00","61207.00","--","1418.00","71828.00","--","1418.00","2.35"
"114/10/29","108","1","3141","晶宏","326056.00","204284.00","--","--","121772.00","--","--","121772.00","91891.00","925.00","30806.00","-250.00","30556.00","2266.00","28290.00","--","--","28290.00","-50.00","--","28240.00","28290.00","--","--","28240.00","--","--","0.45"
"114/10/29","108","1","3147","大綜","970961.00","855521.00","--","--","115440.00","--","--","115440.00","65135.00","--","50305.00","2075.00","52380.00","7563.00","44817.00","--","--","44817.00","753.00","--","45570.00","44817.00","--","--","45570.00","--","--","1.32"
"114/10/29","108","1","3152","璟德","425852.00","168794.00","--","--","257058.00","--","--","257058.00","51696.00","--","205362.00","5568.00","210930.00","42186.00","168744.00","--","--","168744.00","--","--","168744.00","--","--","--","--","--","--","2.44"
"114/10/29","108","1","3162","精確","194671.00","186294.00","--","--","8377.00","--","--","8377.00","21895.00","--","-13518.00","-2591.00","-16109.00","0.00","-16109.00","--","--","-16109.00","4407.00","--","-11702.00","-16064.00","--","-45.00","-11709.00","--","7.00","-0.13"
"114/10/29","108","1","3163","波若威","575368.00","515816.00","--","--","59552.00","58.00","--","59494.00","95264.00","--","-35770.00","76362.00","40592.00","-321.00","40913.00","--","--","40913.00","17936.00","--","58849.00","40913.00","--","--","58849.00","--","--","0.60"
"114/10/29","108","1","3169","亞信","166695.00","83944.00","--","--","82751.00","--","--","82751.00","45615.00","--","37136.00","2192.00","39328.00","5604.00","33724.00","--","--","33724.00","580.00","--","34304.00","33724.00","0.00","0.00","34304.00","--","0.00","0.63"
"114/10/29","108","1","3171","炎洲流通","340930.00","254199.00","--","--","86731.00","--","--","86731.00","56439.00","--","30292.00","-15.00","30277.00","5248.00","25029.00","--","--","25029.00","2576.00","--","27605.00","25029.00","--","--","27605.00","--","--","0.42"
"114/10/29","108","1","3176","基亞","106288.00","69032.00","--","--","37256.00","--","--","37256.00","218894.00","--","-181638.00","-4094.00","-185732.00","-3352.00","-182380.00","-16167.00","--","-198547.00","53878.00","--","-144669.00","-84657.00","--","-113890.00","-30779.00","--","-113890.00","-0.61"
"114/10/29","108","1","3178","公準","274960.00","213088.00","--","--","61872.00","--","--","61872.00","40082.00","--","21790.00","-409.00","21381.00","4079.00","17302.00","--","--","17302.00","587.00","--","17889.00","17984.00","--","-682.00","18395.00","--","-506.00","0.40"
"114/10/29","108","1","3188","鑫龍騰","546282.00","447944.00","--","--","98338.00","--","--","98338.00","38031.00","--","60307.00","3387.00","63694.00","0.00","63694.00","--","--","63694.00","--","--","63694.00","--","--","--","--","--","--","0.71"
"114/10/29","108","1","3191","雲嘉南","95768.00","74369.00","--","--","21399.00","--","--","21399.00","23769.00","--","-2370.00","-3001.00","-5371.00","0.00","-5371.00","0.00","--","-5371.00","3933.00","--","-1438.00","-5371.00","--","0.00","-1438.00","--","0.00","-0.09"
"114/10/29","108","1","3205","佰研","95852.00","79869.00","--","--","15983.00","0.00","0.00","15983.00","41997.00","0.00","-26014.00","2866.00","-23148.00","3662.00","-26810.00","--","--","-26810.00","773.00","--","-26037.00","-26810.00","--","--","-26037.00","--","--","-0.82"
"114/10/29","108","1","3206","志豐","671444.00","525959.00","--","--","145485.00","--","--","145485.00","101489.00","--","43996.00","-10925.00","33071.00","8531.00","24540.00","--","--","24540.00","15722.00","--","40262.00","24540.00","0.00","0.00","40262.00","0.00","0.00","0.46"
"114/10/29","108","1","3207","耀勝","196399.00","175492.00","--","--","20907.00","--","--","20907.00","29912.00","--","-9005.00","-4246.00","-13251.00","130.00","-13381.00","0.00","--","-13381.00","3935.00","--","-9446.00","-12977.00","--","-404.00","-9126.00","--","-320.00","-0.34"
"114/10/29","108","1","3211","順達","3813587.00","3514107.00","--","--","299480.00","--","--","299480.00","170148.00","--","129332.00","13221.00","142553.00","37402.00","105151.00","--","--","105151.00","123325.00","--","228476.00","105151.00","--","--","228476.00","--","--","0.71"
"114/10/29","108","1","3213","茂訊","628335.00","493036.00","--","--","135299.00","2044.00","--","133255.00","70507.00","--","62748.00","-5632.00","57116.00","11999.00","45117.00","--","--","45117.00","-1821.00","--","43296.00","46466.00","--","-1349.00","44645.00","--","-1349.00","0.79"
"114/10/29","108","1","3217","優群","415676.00","257980.00","--","--","157696.00","--","--","157696.00","87536.00","--","70160.00","-220.00","69940.00","15735.00","54205.00","--","--","54205.00","95081.00","--","149286.00","54205.00","--","--","149286.00","--","--","0.66"
"114/10/29","108","1","3218","大學光","311034.00","141567.00","--","--","169467.00","--","--","169467.00","124470.00","--","44997.00","1620.00","46617.00","11719.00","34898.00","0.00","--","34898.00","4539.00","--","39437.00","46783.00","0.00","-11885.00","48333.00","0.00","-8896.00","0.61"
