出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","2","2880","華南金","-66897019.00","-617273.00","22071494.00","-250916.00","-45693714.00","174436057.00","128742343.00"
"114/10/28","110","2","2881","富邦金","-46029831.00","-3306406.00","-18372355.00","-1868787.00","-69577379.00","491035150.00","421457771.00"
"114/10/28","110","2","2882","國泰金","85945192.00","-8862798.00","-4009197.00","-198349.00","72874848.00","657824480.00","730699328.00"
"114/10/28","110","2","2883","凱基金","632964.00","2882441.00","21991416.00","-190103.00","25316718.00","190342413.00","215659131.00"
"114/10/28","110","2","2884","玉山金","12706531.00","-5013546.00","2757999.00","3255348.00","13706332.00","70065700.00","83772032.00"
"114/10/28","110","2","2885","元大金","-49160829.00","-594034.00","32990138.00","-3619687.00","-20384412.00","157785378.00","137400966.00"
"114/10/28","110","2","2886","兆豐金","33395903.00","-761361.00","-9858966.00","-358658.00","22416918.00","313126220.00","335543138.00"
"114/10/28","110","2","2887","台新新光金","-21028064.00","-1238644.00","14992476.00","-7185.00","-7281417.00","53680777.00","46399360.00"
"114/10/28","110","2","2889","國票金","-3458438.00","-465492.00","4057710.00","-26437.00","107343.00","2684860.00","2792203.00"
"114/10/28","110","2","2890","永豐金","12903155.00","-611361.00","12506259.00","-498097.00","24299956.00","166636587.00","190936543.00"
"114/10/28","110","2","2891","中信金","-10446959.00","-6571986.00","-7036264.00","-4957113.00","-29012322.00","449691651.00","420679329.00"
"114/10/28","110","2","2892","第一金","11470507.00","1890015.00","-5722163.00","-522101.00","7116258.00","232368462.00","239484720.00"
"114/10/28","110","2","5880","合庫金","-7296535.00","107728.00","26201683.00","202661.00","19215537.00","95067646.00","114283183.00"
