出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","110","2","1240","茂生農經","-100354.00","-11552.00","41272.00","--","-70634.00","104753.00","34119.00"
"114/10/28","110","2","1259","安心","256254.00","-382743.00","-254351.00","-631.00","-381471.00","1501036.00","1119565.00"
"114/10/28","110","2","1264","德麥","278915.00","-258706.00","-260908.00","-11991.00","-252690.00","884295.00","631605.00"
"114/10/28","110","2","1268","漢來美食","-44883.00","-190891.00","54599.00","-2542.00","-183717.00","682441.00","498724.00"
"114/10/28","110","2","1294","漢田生技","28032.00","-21322.00","4799.00","-347.00","11162.00","81780.00","92942.00"
"114/10/28","110","2","1336","台翰","-30128.00","-8666.00","3982.00","-1833.00","-36645.00","623074.00","586429.00"
"114/10/28","110","2","1565","精華","222549.00","-44068.00","-160929.00","-2579.00","14973.00","1843920.00","1858893.00"
"114/10/28","110","2","1569","濱川","516286.00","-144172.00","-206525.00","-45346.00","120243.00","526240.00","646483.00"
"114/10/28","110","2","1570","力肯","-35287.00","42673.00","-1192.00","384.00","6578.00","113977.00","120555.00"
"114/10/28","110","2","1580","新麥","-37021.00","-201258.00","-99565.00","-10710.00","-348554.00","773628.00","425074.00"
"114/10/28","110","2","1584","精剛","-172081.00","89865.00","140261.00","251.00","58296.00","211578.00","269874.00"
"114/10/28","110","2","1586","和勤","161519.00","-184404.00","71445.00","-5558.00","43002.00","468484.00","511486.00"
"114/10/28","110","2","1591","駿吉-KY","33924.00","-2684.00","2075.00","-15241.00","18074.00","56239.00","74313.00"
"114/10/28","110","2","1593","祺驊","36717.00","-60828.00","3000.00","-4809.00","-25920.00","343682.00","317762.00"
"114/10/28","110","2","1595","川寶","254336.00","12070.00","-64285.00","-276.00","201845.00","941980.00","1143825.00"
"114/10/28","110","2","1599","宏佳騰","6104.00","-76164.00","-56092.00","-1562.00","-127714.00","799435.00","671721.00"
"114/10/28","110","2","1742","台蠟","-195465.00","-186594.00","183106.00","-5863.00","-204816.00","336514.00","131698.00"
"114/10/28","110","2","1777","生泰","49141.00","-103394.00","105447.00","--","51194.00","619149.00","670343.00"
"114/10/28","110","2","1781","合世","-106125.00","-11177.00","-18879.00","212.00","-135969.00","433257.00","297288.00"
"114/10/28","110","2","1784","訊聯","-13807.00","19715.00","-10372.00","-188.00","-4652.00","128359.00","123707.00"
"114/10/28","110","2","1785","光洋科","-191378.00","-796003.00","2523075.00","-42212.00","1493482.00","2161229.00","3654711.00"
"114/10/28","110","2","1788","杏昌","40189.00","-80909.00","-26113.00","-1885.00","-68718.00","412782.00","344064.00"
"114/10/28","110","2","1796","金穎生技","37948.00","-77392.00","280400.00","-377.00","240579.00","348019.00","588598.00"
"114/10/28","110","2","1799","易威","-37991.00","-57529.00","325041.00","-1741.00","227780.00","144889.00","372669.00"
"114/10/28","110","2","1813","寶利徠","42259.00","-15268.00","18307.00","685.00","45983.00","189519.00","235502.00"
"114/10/28","110","2","1815","富喬","624715.00","-235980.00","-293550.00","-5554.00","89631.00","943796.00","1033427.00"
"114/10/28","110","2","2035","唐榮公司","1047624.00","-46611.00","-817976.00","--","183037.00","133931.00","316968.00"
"114/10/28","110","2","2061","風青","-17292.00","66878.00","-104145.00","-5192.00","-59751.00","263165.00","203414.00"
"114/10/28","110","2","2063","世鎧","-79122.00","-15582.00","74155.00","-752.00","-21301.00","329705.00","308404.00"
"114/10/28","110","2","2064","晉椿","-278140.00","-18083.00","420902.00","5827.00","130506.00","249198.00","379704.00"
"114/10/28","110","2","2065","世豐","63153.00","-32610.00","36484.00","-5029.00","61998.00","481030.00","543028.00"
"114/10/28","110","2","2066","世德","-14109.00","82647.00","139255.00","-19504.00","188289.00","216250.00","404539.00"
"114/10/28","110","2","2067","嘉鋼","7582.00","-132194.00","162463.00","-1220.00","36631.00","116366.00","152997.00"
"114/10/28","110","2","2070","精湛","126738.00","10416.00","-65459.00","-1226.00","70469.00","278361.00","348830.00"
"114/10/28","110","2","2073","雄順","61287.00","-39917.00","-713.00","--","20657.00","30672.00","51329.00"
"114/10/28","110","2","2221","大甲","2457.00","-7721.00","-28181.00","-577.00","-34022.00","186164.00","152142.00"
"114/10/28","110","2","2230","泰茂","6347.00","-11452.00","6698.00","-4872.00","-3279.00","157382.00","154103.00"
"114/10/28","110","2","2235","謚源","123544.00","-17704.00","120658.00","--","226498.00","74443.00","300941.00"
"114/10/28","110","2","2596","綠意","226369.00","3015.00","-290508.00","--","-61124.00","447003.00","385879.00"
"114/10/28","110","2","2640","大車隊","167562.00","-150546.00","-8182.00","--","8834.00","492381.00","501215.00"
"114/10/28","110","2","2641","正德","182254.00","-79677.00","-136925.00","28220.00","-6128.00","108926.00","102798.00"
"114/10/28","110","2","2643","捷迅","50922.00","-8545.00","2428.00","-11192.00","33613.00","617724.00","651337.00"
"114/10/28","110","2","2718","全心投控","-142129.00","386.00","483813.00","--","342070.00","234264.00","576334.00"
"114/10/28","110","2","2719","燦星旅","-30194.00","1192.00","56571.00","--","27569.00","29389.00","56958.00"
