出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","111","1","1101","台泥","22973461.00","20977100.00","--","--","1996361.00","--","--","1996361.00","1788738.00","--","207623.00","964488.00","1172111.00","315605.00","856506.00","0.00","--","856506.00","9244325.00","--","10100831.00","1204144.00","--","-347638.00","10317964.00","--","-217133.00","0.20"
"114/10/29","111","1","1102","亞泥","19681118.00","16705226.00","--","--","2975892.00","--","--","2975892.00","511629.00","--","2464263.00","969748.00","3434011.00","717167.00","2716844.00","--","--","2716844.00","6351474.00","--","9068318.00","2533389.00","--","183455.00","7993010.00","--","1075308.00","0.76"
"114/10/29","111","1","1103","嘉泥","512577.00","497255.00","--","--","15322.00","--","--","15322.00","115600.00","--","-100278.00","49021.00","-51257.00","25993.00","-77250.00","--","--","-77250.00","665711.00","--","588461.00","-80636.00","--","3386.00","555838.00","--","32623.00","-0.12"
"114/10/29","111","1","1104","環泥","1532253.00","1240036.00","--","--","292217.00","--","--","292217.00","120521.00","--","171696.00","399944.00","571640.00","33245.00","538395.00","--","--","538395.00","493355.00","--","1031750.00","534814.00","--","3581.00","1028070.00","--","3680.00","0.82"
"114/10/29","111","1","1108","幸福","880911.00","739503.00","--","--","141408.00","--","--","141408.00","55659.00","-147.00","85602.00","-15285.00","70317.00","15432.00","54885.00","--","--","54885.00","-1842.00","--","53043.00","54885.00","--","--","53043.00","--","--","0.14"
"114/10/29","111","1","1109","信大","1239184.00","1027988.00","--","--","211196.00","--","--","211196.00","83257.00","--","127939.00","19328.00","147267.00","36942.00","110325.00","--","--","110325.00","200204.00","--","310529.00","88509.00","--","21816.00","221644.00","--","88885.00","0.26"
"114/10/29","111","1","1110","東泥","443221.00","392142.00","--","--","51079.00","--","--","51079.00","33931.00","--","17148.00","11440.00","28588.00","964.00","27624.00","--","--","27624.00","23957.00","--","51581.00","29516.00","--","-1892.00","53485.00","--","-1904.00","0.05"
"114/10/29","111","1","1201","味全","4550665.00","3250986.00","--","--","1299679.00","--","--","1299679.00","1181326.00","--","118353.00","5290.00","123643.00","27355.00","96288.00","--","--","96288.00","135221.00","--","231509.00","96151.00","--","137.00","231260.00","--","249.00","0.19"
"114/10/29","111","1","1203","味王","1533519.00","1014123.00","--","--","519396.00","0.00","0.00","519396.00","229058.00","--","290338.00","30677.00","321015.00","87061.00","233954.00","--","--","233954.00","106252.00","--","340206.00","140616.00","--","93338.00","211737.00","--","128469.00","0.59"
"114/10/29","111","1","1210","大成","25571801.00","22992408.00","--","--","2579393.00","--","--","2579393.00","1936091.00","--","643302.00","187271.00","830573.00","198450.00","632123.00","--","--","632123.00","526038.00","--","1158161.00","553282.00","--","78841.00","822719.00","--","335442.00","0.69"
"114/10/29","111","1","1213","大飲","100942.00","108625.00","--","--","-7683.00","--","--","-7683.00","17800.00","--","-25483.00","-1549.00","-27032.00","-275.00","-26757.00","--","--","-26757.00","-26.00","--","-26783.00","-26757.00","--","--","-26783.00","--","--","-0.47"
"114/10/29","111","1","1215","卜蜂","7199414.00","6275380.00","--","--","924034.00","--","--","924034.00","474031.00","-11484.00","438519.00","-52134.00","386385.00","77400.00","308985.00","--","--","308985.00","-59442.00","--","249543.00","327740.00","--","-18755.00","268298.00","--","-18755.00","1.22"
"114/10/29","111","1","1216","統一","124204308.00","83672518.00","--","--","40531790.00","--","--","40531790.00","32575468.00","--","7956322.00","581549.00","8537871.00","2095144.00","6442727.00","--","--","6442727.00","4409021.00","--","10851748.00","4233600.00","--","2209127.00","7707469.00","--","3144279.00","0.75"
