出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","111","4","1240","茂生農經","3370796.00","3118853.00","-2846.00","28509.00","277606.00","--","--","277606.00","250815.00","--","26791.00","-32939.00","-6148.00","12807.00","-18955.00","--","--","-18955.00","29812.00","--","10857.00","5591.00","--","-24546.00","35403.00","--","-24546.00","0.14"
"114/10/29","111","4","1259","安心","5725450.00","4272622.00","--","--","1452828.00","--","--","1452828.00","1332309.00","--","120519.00","19646.00","140165.00","22214.00","117951.00","--","--","117951.00","-129199.00","--","-11248.00","130143.00","--","-12192.00","277.00","--","-11525.00","4.02"
"114/10/29","111","4","1264","德麥","5340996.00","3496541.00","--","--","1844455.00","--","--","1844455.00","877891.00","--","966564.00","-19651.00","946913.00","215751.00","731162.00","--","--","731162.00","51998.00","--","783160.00","633184.00","--","97978.00","672134.00","--","111026.00","17.09"
"114/10/29","111","4","1268","漢來美食","3756874.00","2229816.00","--","--","1527058.00","--","--","1527058.00","1497629.00","--","29429.00","111773.00","141202.00","11150.00","130052.00","--","--","130052.00","-149481.00","--","-19429.00","130052.00","--","--","-19429.00","--","--","3.08"
"114/10/29","111","4","1294","漢田生技","302518.00","175885.00","--","--","126633.00","--","--","126633.00","69798.00","--","56835.00","893.00","57728.00","11869.00","45859.00","--","--","45859.00","--","--","45859.00","47473.00","--","-1614.00","47473.00","--","-1614.00","3.06"
"114/10/29","111","4","1295","生合","739327.00","378001.00","--","--","361326.00","--","--","361326.00","259824.00","--","101502.00","14196.00","115698.00","23176.00","92522.00","--","--","92522.00","5349.00","--","97871.00","92522.00","--","--","97871.00","--","--","3.02"
"114/10/29","111","4","1336","台翰","2669152.00","2199441.00","--","--","469711.00","--","--","469711.00","223539.00","--","246172.00","12414.00","258586.00","100779.00","157807.00","--","--","157807.00","44169.00","--","201976.00","157807.00","--","--","201976.00","--","--","2.05"
"114/10/29","111","4","1565","精華","5003499.00","3529098.00","--","--","1474401.00","1.00","--","1474400.00","401753.00","--","1072647.00","208446.00","1281093.00","262039.00","1019054.00","--","--","1019054.00","33749.00","--","1052803.00","1019054.00","--","--","1052803.00","--","--","20.21"
"114/10/29","111","4","1569","濱川","5004172.00","4031493.00","--","--","972679.00","--","--","972679.00","603683.00","--","368996.00","125317.00","494313.00","86919.00","407394.00","--","--","407394.00","96435.00","--","503829.00","391388.00","--","16006.00","482336.00","--","21493.00","3.23"
"114/10/29","111","4","1570","力肯","641014.00","462739.00","--","--","178275.00","--","--","178275.00","73841.00","--","104434.00","34368.00","138802.00","30686.00","108116.00","--","--","108116.00","-10646.00","--","97470.00","108116.00","--","--","97470.00","--","--","2.10"
