出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","111","2","5864","致和證","4668454.00","1569443.00","6237897.00","2094803.00","45322.00","2140125.00","2668442.00","--","119609.00","1171338.00","138383.00","--","--","--","--","--","4097772.00","0.00","0.00","0.00","15.36"
"114/10/28","111","2","6015","宏遠證","12870978.00","1443292.00","14314270.00","8782037.00","898478.00","9680515.00","3512516.00","--","359443.00","661683.00","100113.00","--","4633755.00","--","--","--","4633755.00","0.00","0.00","0.00","13.98"
"114/10/28","111","2","6016","康和證","30779867.00","5997337.00","36777204.00","28176548.00","1132977.00","29309525.00","5944550.00","--","175320.00","960179.00","333288.00","--","7413337.00","--","--","54342.00","7467679.00","0.00","0.00","0.00","12.47"
"114/10/28","111","2","6020","大展證","5078826.00","908753.00","5987579.00","1931809.00","2653.00","1934462.00","2523532.00","--","461.00","1313597.00","215066.00","--","4052656.00","--","--","461.00","4053117.00","0.00","0.00","0.00","16.06"
"114/10/28","111","2","6021","美好證","11346608.00","1322146.00","12668754.00","6788039.00","1077031.00","7865070.00","3098309.00","--","31095.00","1777380.00","-103100.00","--","4803684.00","--","--","--","4803684.00","0.00","0.00","0.00","15.50"
"114/10/28","111","2","6023","元大期貨","118206572.00","3661229.00","121867801.00","108122351.00","1704864.00","109827215.00","2899763.00","--","3070484.00","4561333.00","1509006.00","--","12040586.00","--","--","--","12040586.00","0.00","0.00","0.00","41.52"
"114/10/28","111","2","6026","福邦證","14020717.00","752275.00","14772992.00","9838365.00","75066.00","9913431.00","3601619.00","--","147600.00","776235.00","57892.00","--","4583346.00","--","--","276215.00","4859561.00","--","0.00","0.00","15.27"
