出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","111","4","2855","統一證","85395659.00","9495203.00","94890862.00","64963349.00","121025.00","65084374.00","14558313.00","--","91261.00","13785771.00","1283747.00","--","29719092.00","--","--","87396.00","29806488.00","0.00","0.00","0.00","20.41"
"114/10/28","111","4","6005","群益證","171397616.00","20219025.00","191616641.00","150886125.00","2039403.00","152925528.00","21709081.00","--","2743256.00","9884681.00","1407491.00","--","35744509.00","--","--","2946604.00","38691113.00","--","0.00","0.00","16.47"
"114/10/28","111","4","6024","群益期","49535671.00","507697.00","50043368.00","43205487.00","54368.00","43259855.00","2104376.00","--","1663251.00","3043848.00","-30087.00","--","6781388.00","--","--","2125.00","6783513.00","--","0.00","0.00","32.23"
