出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","111","3","5864","致和證","4109034.00","1554895.00","5663929.00","1462221.00","45021.00","1507242.00","2668442.00","--","119609.00","1238840.00","129796.00","--","--","--","--","--","4156687.00","0.00","0.00","0.00","15.58"
"114/10/28","111","3","6015","宏遠證","11405546.00","1481869.00","12887415.00","7417917.00","850922.00","8268839.00","3512516.00","--","358014.00","638200.00","109846.00","--","4618576.00","--","--","--","4618576.00","0.00","0.00","0.00","13.15"
"114/10/28","111","3","6016","康和證","27409320.00","5873749.00","33283069.00","24555880.00","1168421.00","25724301.00","5944550.00","--","175320.00","1106989.00","275418.00","--","7502277.00","--","--","56491.00","7558768.00","0.00","0.00","0.00","12.62"
"114/10/28","111","3","6020","大展證","5240856.00","924918.00","6165774.00","2120460.00","3190.00","2123650.00","2523532.00","--","461.00","1286774.00","230899.00","--","4041666.00","--","--","458.00","4042124.00","0.00","0.00","0.00","16.02"
"114/10/28","111","3","6021","美好證","10060705.00","1353420.00","11414125.00","5710686.00","1071495.00","6782181.00","3111659.00","--","38092.00","1823884.00","-341691.00","--","4631944.00","--","--","--","4631944.00","50000.00","0.00","0.00","14.89"
"114/10/28","111","3","6023","元大期貨","104206034.00","3820243.00","108026277.00","93751798.00","1705507.00","95457305.00","2899763.00","--","3070484.00","4879648.00","1719077.00","--","12568972.00","--","--","--","12568972.00","0.00","0.00","0.00","43.34"
"114/10/28","111","3","6026","福邦證","14279522.00","710228.00","14989750.00","10114265.00","62857.00","10177122.00","3601619.00","--","147600.00","727399.00","50630.00","--","4527248.00","--","--","285380.00","4812628.00","--","0.00","0.00","12.57"
