出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","111","2","2855","統一證","87004273.00","8688053.00","95692326.00","66751624.00","184127.00","66935751.00","14558313.00","--","91261.00","12807227.00","1220894.00","0.00","28677695.00","--","--","78880.00","28756575.00","0.00","0.00","0.00","19.70"
"114/10/28","111","2","6005","群益證","178298865.00","17109509.00","195408374.00","155287716.00","2704998.00","157992714.00","21709081.00","--","2743256.00","8601192.00","1634284.00","--","34687813.00","--","--","2727847.00","37415660.00","--","0.00","0.00","15.98"
"114/10/28","111","2","6024","群益期","52599548.00","523339.00","53122887.00","46784670.00","59018.00","46843688.00","2104376.00","--","1663251.00","2574317.00","-65251.00","--","6276693.00","--","--","2506.00","6279199.00","--","0.00","0.00","29.83"
