出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","111","3","1101","台泥","178596913.00","280136686.00","458733599.00","76481831.00","160581322.00","237063153.00","69361817.00","--","56817103.00","64275022.00","11131654.00","-171600.00","201413996.00","--","--","20256450.00","221670446.00","--","0.00","4000000.00","29.05"
"114/10/28","111","3","1102","亞泥","113126909.00","214140139.00","327267048.00","71668777.00","70383896.00","142052673.00","35459276.00","--","5992565.00","114375109.00","5676945.00","--","161503895.00","--","--","23710480.00","185214375.00","--","0.00","0.00","45.55"
"114/10/28","111","3","1103","嘉泥","10384138.00","25764681.00","36148819.00","3340576.00","10789196.00","14129772.00","7747805.00","--","1216057.00","10519038.00","2896667.00","-1077950.00","21301617.00","--","--","717430.00","22019047.00","--","0.00","128805320.00","32.98"
"114/10/28","111","3","1104","環泥","5427911.00","21600905.00","27028816.00","4808919.00","1584954.00","6393873.00","6536092.00","--","123159.00","12668336.00","818438.00","--","20146025.00","--","--","488918.00","20634943.00","--","0.00","0.00","30.82"
"114/10/28","111","3","1108","幸福","5675895.00","3556952.00","9232847.00","3875757.00","747924.00","4623681.00","4047380.00","--","18.00","663291.00","-101588.00","--","4609101.00","--","--","65.00","4609166.00","--","0.00","0.00","11.39"
"114/10/28","111","3","1109","信大","6326985.00","5005317.00","11332302.00","1624623.00","128101.00","1752724.00","3411589.00","--","15644.00","4358373.00","-88918.00","0.00","7696688.00","--","--","1882890.00","9579578.00","0.00","0.00","0.00","22.56"
"114/10/28","111","3","1110","東泥","1986120.00","9293346.00","11279466.00","1783137.00","911508.00","2694645.00","5720008.00","--","188583.00","2103452.00","474313.00","-12185.00","8474171.00","--","--","110650.00","8584821.00","--","0.00","2112865.00","14.87"
"114/10/28","111","3","1201","味全","6481683.00","11919989.00","18401672.00","6633380.00","4507674.00","11141054.00","5060629.00","--","36115.00","2305768.00","-149847.00","--","7252665.00","--","--","7953.00","7260618.00","0.00","0.00","0.00","14.33"
"114/10/28","111","3","1203","味王","4800004.00","4924945.00","9724949.00","1945752.00","1461506.00","3407258.00","2400000.00","--","43493.00","2938319.00","43989.00","-38464.00","5387337.00","--","--","930354.00","6317691.00","0.00","0.00","2293865.00","22.66"
"114/10/28","111","3","1210","大成","29837155.00","31965034.00","61802189.00","30469640.00","2475427.00","32945067.00","8947673.00","--","3364781.00","6840396.00","1756804.00","-219132.00","20690522.00","--","--","8166600.00","28857122.00","--","0.00","49059471.00","24.47"
"114/10/28","111","3","1213","大飲","136498.00","924893.00","1061391.00","200526.00","480365.00","680891.00","566226.00","--","21938.00","-207500.00","-164.00","--","380500.00","--","--","--","380500.00","0.00","0.00","0.00","6.72"
"114/10/28","111","3","1215","卜蜂","7434800.00","17093747.00","24528547.00","7716072.00","7881639.00","15597711.00","2947901.00","--","6645.00","4499722.00","1042222.00","--","8496490.00","--","--","434346.00","8930836.00","0.00","0.00","0.00","28.82"
"114/10/28","111","3","1216","統一","200134649.00","344049031.00","544183680.00","186763378.00","170181469.00","356944847.00","56820154.00","--","2767648.00","66368125.00","-3392095.00","--","122563832.00","--","--","64675001.00","187238833.00","0.00","0.00","0.00","21.57"
"114/10/28","111","3","1217","愛之味","2976870.00","11004985.00","13981855.00","3060017.00","3565337.00","6625354.00","4945134.00","--","268730.00","1168219.00","223796.00","--","6605879.00","--","--","750622.00","7356501.00","0.00","0.00","0.00","13.36"
"114/10/28","111","3","1218","泰山","4721719.00","6018506.00","10740225.00","3018357.00","783414.00","3801771.00","4999990.00","--","1006742.00","1222842.00","-92435.00","-203876.00","6933263.00","--","--","5191.00","6938454.00","0.00","0.00","13680042.00","14.26"
"114/10/28","111","3","1219","福壽","6025408.00","4335764.00","10361172.00","3852654.00","2091881.00","5944535.00","3220139.00","--","14358.00","1142072.00","-3527.00","-6735.00","4366307.00","--","--","50330.00","4416637.00","--","0.00","364000.00","13.57"
"114/10/28","111","3","1220","台榮","1990717.00","1348585.00","3339302.00","711984.00","208765.00","920749.00","1770779.00","--","22836.00","425680.00","0.00","-10879.00","2208416.00","--","--","210137.00","2418553.00","--","0.00","679000.00","12.52"
"114/10/28","111","3","1225","福懋油","5333347.00","3892871.00","9226218.00","4037595.00","1356495.00","5394090.00","2187030.00","--","122122.00","1226564.00","-98639.00","--","3437077.00","--","--","395051.00","3832128.00","--","0.00","0.00","15.72"
"114/10/28","111","3","1227","佳格","17899654.00","8552788.00","26452442.00","8094878.00","616283.00","8711161.00","9150897.00","--","156738.00","8190897.00","-141076.00","-21182.00","17336274.00","--","--","405007.00","17741281.00","0.00","0.00","6669471.00","19.08"
"114/10/28","111","3","1229","聯華","12922167.00","53760352.00","66682519.00","12424334.00","4168892.00","16593226.00","14801305.00","--","1126228.00","13453976.00","6178710.00","-136868.00","35423351.00","--","--","14665942.00","50089293.00","0.00","0.00","5966000.00","24.03"
"114/10/28","111","3","1231","聯華食","4322917.00","5707675.00","10030592.00","3556381.00","1574851.00","5131232.00","2242333.00","--","93840.00","2530293.00","14555.00","--","4881021.00","--","--","18339.00","4899360.00","--","0.00","0.00","21.77"
"114/10/28","111","3","1232","大統益","5446659.00","1287734.00","6734393.00","1420606.00","326941.00","1747547.00","1599749.00","--","23784.00","3259295.00","-5238.00","--","4877590.00","--","--","109256.00","4986846.00","0.00","0.00","0.00","30.49"
"114/10/28","111","3","1233","天仁","684428.00","1599727.00","2284155.00","539180.00","322337.00","861517.00","905919.00","--","18185.00","419214.00","77456.00","-1974.00","1418800.00","--","--","3838.00","1422638.00","0.00","0.00","43000.00","15.67"
"114/10/28","111","3","1234","黑松","8416158.00","14988016.00","23404174.00","2761329.00","2482948.00","5244277.00","4018711.00","--","186078.00","13882871.00","72237.00","0.00","18159897.00","--","--","0.00","18159897.00","--","0.00","0.00","45.19"
"114/10/28","111","3","1235","興泰","2549258.00","2118926.00","4668184.00","410499.00","448661.00","859160.00","1336293.00","--","95761.00","915971.00","1471054.00","-10055.00","3809024.00","--","--","--","3809024.00","--","0.00","4362922.00","29.47"
