出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","112","3","2880","華南金","-23721655.00","-4052418.00","663989.00","1152694.00","-25957390.00","186822057.00","160864667.00"
"114/10/28","112","3","2881","富邦金","-100414828.00","-9074722.00","54126527.00","1950291.00","-53412732.00","573733858.00","520321126.00"
"114/10/28","112","3","2882","國泰金","38166729.00","-10778719.00","23233916.00","665878.00","51287804.00","620603407.00","671891211.00"
"114/10/28","112","3","2883","凱基金","-72556619.00","-639874.00","24220892.00","-164078.00","-49139679.00","200161850.00","151022171.00"
"114/10/28","112","3","2884","玉山金","-20494249.00","-9935817.00","18814268.00","-5686206.00","-17302004.00","115750099.00","98448095.00"
"114/10/28","112","3","2885","元大金","-37087525.00","-2283229.00","16923264.00","2651086.00","-19796404.00","206929363.00","187132959.00"
"114/10/28","112","3","2886","兆豐金","-86376809.00","-1418343.00","11952057.00","1620729.00","-74222366.00","435380396.00","361158030.00"
"114/10/28","112","3","2887","台新新光金","-17749818.00","-1371348.00","3672754.00","-24105.00","-15472517.00","80598219.00","65125702.00"
"114/10/28","112","3","2889","國票金","-15578852.00","130953.00","15203953.00","28453.00","-215493.00","3739285.00","3523792.00"
"114/10/28","112","3","2890","永豐金","-166290092.00","-849314.00","34272188.00","522625.00","-132344593.00","326689284.00","194344691.00"
"114/10/28","112","3","2891","中信金","-113901703.00","-8139402.00","75432935.00","-1306676.00","-47914846.00","522661164.00","474746318.00"
"114/10/28","112","3","2892","第一金","-61626581.00","-998667.00","5720361.00","2433351.00","-54471536.00","311099856.00","256628320.00"
"114/10/28","112","3","5880","合庫金","-41771849.00","-734813.00","6887143.00","-4439354.00","-40058873.00","140044317.00","99985444.00"
