出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額
"114/10/28","112","4","1101","台泥","33751150.00","-42877881.00","-12510709.00","-838432.00","-22475872.00","88842494.00","66366622.00"
"114/10/28","112","4","1102","亞泥","7269416.00","-13656240.00","-3475748.00","-394244.00","-10256816.00","43486332.00","33229516.00"
"114/10/28","112","4","1103","嘉泥","-75003.00","-2089854.00","-191755.00","-52445.00","-2409057.00","4463396.00","2054339.00"
"114/10/28","112","4","1104","環泥","1548901.00","1022869.00","-1937924.00","--","633846.00","784464.00","1418310.00"
"114/10/28","112","4","1108","幸福","645226.00","-159526.00","-471260.00","-677.00","13763.00","269974.00","283737.00"
"114/10/28","112","4","1109","信大","714733.00","-119214.00","-390104.00","-41821.00","163594.00","2767084.00","2930678.00"
"114/10/28","112","4","1110","東泥","275853.00","311858.00","-596198.00","--","-8487.00","296374.00","287887.00"
"114/10/28","112","4","1201","味全","1617837.00","-748204.00","-186545.00","19884.00","702972.00","964499.00","1667471.00"
"114/10/28","112","4","1203","味王","1314630.00","-389474.00","-587865.00","-13284.00","324007.00","1288739.00","1612746.00"
"114/10/28","112","4","1210","大成","9768056.00","-4564886.00","-4082531.00","75246.00","1195885.00","5145691.00","6341576.00"
"114/10/28","112","4","1213","大飲","-79026.00","144467.00","-73000.00","1.00","-7558.00","8683.00","1125.00"
"114/10/28","112","4","1215","卜蜂","4140610.00","-2897598.00","-1278637.00","125.00","-35500.00","311085.00","275585.00"
"114/10/28","112","4","1216","統一","73132220.00","-61617849.00","-7466615.00","-178163.00","3869593.00","96986253.00","100855846.00"
"114/10/28","112","4","1217","愛之味","433304.00","-208126.00","-261823.00","11371.00","-25274.00","616521.00","591247.00"
"114/10/28","112","4","1218","泰山","-929924.00","-3761995.00","-1997515.00","6604.00","-6682830.00","8504412.00","1821582.00"
"114/10/28","112","4","1219","福壽","513319.00","-320085.00","-425401.00","155.00","-232012.00","1080690.00","848678.00"
"114/10/28","112","4","1220","台榮","394460.00","-52727.00","-161487.00","--","180246.00","152402.00","332648.00"
"114/10/28","112","4","1225","福懋油","1021088.00","-28343.00","-1070263.00","-125.00","-77643.00","1022951.00","945308.00"
"114/10/28","112","4","1227","佳格","2091024.00","-746892.00","-2752325.00","-1176.00","-1409369.00","4348255.00","2938886.00"
"114/10/28","112","4","1229","聯華","3539922.00","-1269637.00","-535130.00","37004.00","1772159.00","2914046.00","4686205.00"
"114/10/28","112","4","1231","聯華食","1446177.00","-1810301.00","924254.00","-8958.00","551172.00","315115.00","866287.00"
"114/10/28","112","4","1232","大統益","1975625.00","-271942.00","-1101119.00","--","602564.00","981106.00","1583670.00"
"114/10/28","112","4","1233","天仁","263568.00","-66943.00","-224638.00","444.00","-27569.00","200226.00","172657.00"
"114/10/28","112","4","1234","黑松","1287920.00","222667.00","-993285.00","-4813.00","512489.00","976892.00","1489381.00"
"114/10/28","112","4","1235","興泰","-74256.00","-217062.00","344165.00","--","52847.00","8858.00","61705.00"
"114/10/28","112","4","1236","宏亞","273219.00","-106242.00","-118338.00","1971.00","50610.00","68219.00","118829.00"
"114/10/28","112","4","1256","鮮活果汁-KY","804521.00","-256269.00","-180238.00","-36618.00","331396.00","1156885.00","1488281.00"
"114/10/28","112","4","1301","台塑","6157311.00","-27488683.00","12531474.00","-2163224.00","-10963122.00","17110163.00","6147041.00"
"114/10/28","112","4","1303","南亞","35677698.00","-31407694.00","-11930459.00","-1482872.00","-9143327.00","89444513.00","80301186.00"
"114/10/28","112","4","1304","台聚","4756467.00","-4586479.00","-587379.00","-45072.00","-462463.00","11522009.00","11059546.00"
"114/10/28","112","4","1305","華夏","1020900.00","-2072272.00","976680.00","1333.00","-73359.00","1276545.00","1203186.00"
"114/10/28","112","4","1307","三芳","2148363.00","-1464550.00","-738439.00","-10695.00","-65321.00","4830365.00","4765044.00"
"114/10/28","112","4","1308","亞聚","822566.00","-422371.00","-735070.00","-2454.00","-337329.00","1490320.00","1152991.00"
"114/10/28","112","4","1309","台達化","-243159.00","-356068.00","173123.00","-24655.00","-450759.00","2662088.00","2211329.00"
"114/10/28","112","4","1310","台苯","-274134.00","-68566.00","182382.00","-737.00","-161055.00","765147.00","604092.00"
"114/10/28","112","4","1312","國喬","-74823.00","-4155242.00","2878946.00","-202004.00","-1553123.00","6279477.00","4726354.00"
"114/10/28","112","4","1313","聯成","-59627.00","-1842723.00","1054186.00","-186947.00","-1035111.00","4244635.00","3209524.00"
"114/10/28","112","4","1314","中石化","-4121861.00","-972879.00","3876989.00","-93102.00","-1310853.00","6824456.00","5513603.00"
"114/10/28","112","4","1315","達新","540537.00","332351.00","-630802.00","-12215.00","229871.00","2019589.00","2249460.00"
"114/10/28","112","4","1316","上曜","-786690.00","26520.00","686114.00","-69.00","-74125.00","763148.00","689023.00"
"114/10/28","112","4","1319","東陽","7086797.00","-2973580.00","-2655434.00","14925.00","1472708.00","2344300.00","3817008.00"
"114/10/28","112","4","1321","大洋","12660.00","-179411.00","384440.00","-7186.00","210503.00","471820.00","682323.00"
"114/10/28","112","4","1323","永裕","499343.00","-258903.00","-289670.00","-21774.00","-71004.00","1241321.00","1170317.00"
"114/10/28","112","4","1324","地球","82436.00","-46872.00","-16896.00","-1219.00","17449.00","262709.00","280158.00"
"114/10/28","112","4","1325","恆大","124653.00","-521028.00","-58385.00","-4776.00","-459536.00","1013789.00","554253.00"
"114/10/28","112","4","1326","台化","18363447.00","-28617072.00","-238322.00","-11116.00","-10503063.00","34374411.00","23871348.00"
"114/10/28","112","4","1337","再生-KY","-263791.00","225193.00","--","-21487.00","-60085.00","1195479.00","1135394.00"
"114/10/28","112","4","1338","廣華-KY","950147.00","-529372.00","431122.00","-17567.00","834330.00","2151723.00","2986053.00"
"114/10/28","112","4","1339","昭輝","805619.00","-681154.00","-599564.00","-10605.00","-485704.00","1036374.00","550670.00"
"114/10/28","112","4","1340","勝悅-KY","-272617.00","-383678.00","200599.00","-26507.00","-482203.00","1120989.00","638786.00"
"114/10/28","112","4","1341","富林-KY","587601.00","-178498.00","-479333.00","-15537.00","-85767.00","361451.00","275684.00"
"114/10/28","112","4","1342","八貫","529902.00","-246257.00","-384366.00","--","-100721.00","700684.00","599963.00"
"114/10/28","112","4","1402","遠東新","46511609.00","-15357318.00","-45325391.00","-1309830.00","-15480930.00","47244499.00","31763569.00"
"114/10/28","112","4","1410","南染","32427.00","-54314.00","-53834.00","--","-75721.00","531642.00","455921.00"
"114/10/28","112","4","1413","宏洲","42394.00","-13397.00","-37782.00","--","-8785.00","71700.00","62915.00"
"114/10/28","112","4","1414","東和","58134.00","-54236.00","-43450.00","--","-39552.00","202677.00","163125.00"
"114/10/28","112","4","1416","廣豐","255372.00","-293036.00","-45628.00","5294.00","-77998.00","311144.00","233146.00"
"114/10/28","112","4","1417","嘉裕","513314.00","100284.00","-782718.00","-16821.00","-185941.00","941946.00","756005.00"
"114/10/28","112","4","1418","東華","-105834.00","-62637.00","548382.00","0.00","379911.00","447724.00","827635.00"
"114/10/28","112","4","1419","新紡","249973.00","548381.00","-77315.00","-115.00","720924.00","889783.00","1610707.00"
"114/10/28","112","4","1423","利華","149338.00","100190.00","-415091.00","--","-165563.00","550269.00","384706.00"
"114/10/28","112","4","1432","大魯閣","426327.00","-350903.00","-76817.00","-2504.00","-3897.00","493208.00","489311.00"
"114/10/28","112","4","1434","福懋","4092706.00","-1364064.00","-3916306.00","-48979.00","-1236643.00","5477800.00","4241157.00"
"114/10/28","112","4","1435","中福","-925.00","115149.00","-6569.00","0.00","107655.00","34555.00","142210.00"
"114/10/28","112","4","1436","華友聯","-1067419.00","-38123.00","848572.00","--","-256970.00","906914.00","649944.00"
"114/10/28","112","4","1437","勤益控","351110.00","-117718.00","-348241.00","-6947.00","-121796.00","870299.00","748503.00"
"114/10/28","112","4","1438","三地開發","-1112738.00","-5758.00","765823.00","--","-352673.00","408059.00","55386.00"
"114/10/28","112","4","1439","雋揚","-55887.00","168588.00","-29358.00","--","83343.00","521760.00","605103.00"
"114/10/28","112","4","1440","南紡","-233815.00","3338375.00","-268939.00","-167131.00","2668490.00","6218881.00","8887371.00"
"114/10/28","112","4","1441","大東","-56712.00","79910.00","-85485.00","-16275.00","-78562.00","212398.00","133836.00"
"114/10/28","112","4","1442","名軒","2664292.00","-69076.00","-2077253.00","--","517963.00","160404.00","678367.00"
"114/10/28","112","4","1443","立益物流","267198.00","-622456.00","273176.00","57224.00","-24858.00","132941.00","108083.00"
"114/10/28","112","4","1444","力麗","1306930.00","-1895464.00","200441.00","-32196.00","-420289.00","1496152.00","1075863.00"
"114/10/28","112","4","1445","大宇","-25331.00","1059373.00","-93491.00","--","940551.00","302038.00","1242589.00"
"114/10/28","112","4","1446","宏和","524239.00","-403.00","-515638.00","0.00","8198.00","277840.00","286038.00"
"114/10/28","112","4","1447","力鵬","857611.00","-588514.00","-491392.00","-35225.00","-257520.00","2360351.00","2102831.00"
"114/10/28","112","4","1449","佳和","182966.00","-77257.00","16427.00","102.00","122238.00","87976.00","210214.00"
"114/10/28","112","4","1451","年興","579573.00","-277814.00","-627445.00","21071.00","-304615.00","1606649.00","1302034.00"
"114/10/28","112","4","1452","宏益","367598.00","-191101.00","-107256.00","--","69241.00","607542.00","676783.00"
"114/10/28","112","4","1453","大將","-59664.00","8334.00","53269.00","--","1939.00","7495.00","9434.00"
"114/10/28","112","4","1454","台富","130288.00","-48029.00","-31707.00","--","50552.00","197895.00","248447.00"
"114/10/28","112","4","1455","集盛","-364356.00","-664925.00","1089183.00","-543.00","59359.00","85324.00","144683.00"
"114/10/28","112","4","1456","怡華","-962660.00","-160719.00","1116015.00","--","-7364.00","141378.00","134014.00"
"114/10/28","112","4","1457","宜進","360755.00","261028.00","-705323.00","--","-83540.00","401534.00","317994.00"
"114/10/28","112","4","1459","聯發","31852.00","962946.00","-866710.00","-15146.00","112942.00","447489.00","560431.00"
"114/10/28","112","4","1460","宏遠","1763153.00","-167592.00","-1410711.00","-23105.00","161745.00","547231.00","708976.00"
"114/10/28","112","4","1463","強盛新","55291.00","-18010.00","-67549.00","--","-30268.00","253973.00","223705.00"
"114/10/28","112","4","1464","得力","1034512.00","1203868.00","-2583015.00","-17340.00","-361975.00","1351927.00","989952.00"
"114/10/28","112","4","1465","偉全","107479.00","-40080.00","-53794.00","--","13605.00","223016.00","236621.00"
"114/10/28","112","4","1466","聚隆","93241.00","-218419.00","87306.00","--","-37872.00","225398.00","187526.00"
"114/10/28","112","4","1467","南緯","220244.00","-272519.00","73083.00","-62733.00","-41925.00","2144613.00","2102688.00"
"114/10/28","112","4","1468","昶和","-34019.00","-262774.00","279635.00","-19.00","-17177.00","183657.00","166480.00"
"114/10/28","112","4","1470","大統新創","144744.00","-90195.00","-42224.00","-3910.00","8415.00","193619.00","202034.00"
"114/10/28","112","4","1471","首利","101763.00","595059.00","-10212.00","-42396.00","644214.00","274885.00","919099.00"
"114/10/28","112","4","1472","三洋實業","174787.00","345286.00","14779.00","-21.00","534831.00","258575.00","793406.00"
"114/10/28","112","4","1473","台南","524707.00","-314522.00","-269843.00","-3931.00","-63589.00","798957.00","735368.00"
"114/10/28","112","4","1474","弘裕","-131466.00","29834.00","-99356.00","1959.00","-199029.00","630487.00","431458.00"
"114/10/28","112","4","1475","業旺","318102.00","167751.00","-26929.00","--","458924.00","638274.00","1097198.00"
"114/10/28","112","4","1476","儒鴻","4664144.00","-1835895.00","-6051743.00","14956.00","-3208538.00","6022271.00","2813733.00"
"114/10/28","112","4","1477","聚陽","5785049.00","-1477608.00","-4037079.00","-16554.00","253808.00","2760418.00","3014226.00"
"114/10/28","112","4","1503","士電","4446076.00","-1322453.00","-2904753.00","-60614.00","158256.00","3215162.00","3373418.00"
"114/10/28","112","4","1504","東元","6232907.00","709849.00","-4739822.00","62202.00","2265136.00","21375400.00","23640536.00"
"114/10/28","112","4","1506","正道","209934.00","-272757.00","322960.00","-6318.00","253819.00","255822.00","509641.00"
"114/10/28","112","4","1512","瑞利","-168151.00","64437.00","16135.00","-3533.00","-91112.00","186685.00","95573.00"
"114/10/28","112","4","1513","中興電","7213170.00","-3284924.00","-4463916.00","-4683.00","-540353.00","2743814.00","2203461.00"
"114/10/28","112","4","1514","亞力","-105839.00","-161640.00","347890.00","604.00","81015.00","670064.00","751079.00"
"114/10/28","112","4","1515","力山","2069557.00","-167172.00","-588926.00","-1217.00","1312242.00","1970759.00","3283001.00"
"114/10/28","112","4","1516","川飛","-157350.00","72042.00","16560.00","--","-68748.00","261319.00","192571.00"
