出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","3","2855","統一證","104465286.00","8828289.00","113293575.00","82074669.00","161687.00","82236356.00","14558313.00","--","91261.00","15193756.00","1134438.00","--","30977768.00","--","--","79451.00","31057219.00","0.00","0.00","0.00","21.28"
"114/10/28","110","3","6005","群益證","173848035.00","17506476.00","191354511.00","148670836.00","2374287.00","151045123.00","21709081.00","--","2743465.00","11172515.00","1985062.00","0.00","37610123.00","--","--","2699265.00","40309388.00","--","0.00","0.00","17.32"
"114/10/28","110","3","6024","群益期","45664934.00","575799.00","46240733.00","40017243.00","41349.00","40058592.00","2104376.00","--","1663621.00","2500406.00","-112736.00","--","6155667.00","--","--","26474.00","6182141.00","0.00","0.00","0.00","29.25"
