出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","1","1240","茂生農經","1164770.00","933356.00","2098126.00","684428.00","38628.00","723056.00","350097.00","--","145207.00","522913.00","228271.00","--","1246488.00","--","--","128582.00","1375070.00","--","0.00","0.00","35.60"
"114/10/28","110","1","1259","安心","1920253.00","2804459.00","4724712.00","1470765.00","1194463.00","2665228.00","323895.00","--","809816.00","785063.00","117556.00","-10123.00","2026207.00","--","--","33277.00","2059484.00","0.00","0.00","117000.00","62.78"
"114/10/28","110","1","1264","德麥","2419137.00","1639478.00","4058615.00","1060087.00","77653.00","1137740.00","336960.00","--","707332.00","1287272.00","-61872.00","-2432.00","2267260.00","--","--","653615.00","2920875.00","0.00","0.00","12000.00","67.31"
"114/10/28","110","1","1268","漢來美食","1778110.00","2718948.00","4497058.00","1315637.00","1331332.00","2646969.00","377237.00","--","722815.00","728328.00","87519.00","-65810.00","1850089.00","--","--","--","1850089.00","--","0.00","500000.00","49.70"
"114/10/28","110","1","1336","台翰","1100212.00","1203068.00","2303280.00","443689.00","229728.00","673417.00","770984.00","--","668899.00","288333.00","-98353.00","0.00","1629863.00","--","--","--","1629863.00","--","0.00","0.00","21.14"
"114/10/28","110","1","1565","精華","3831152.00","4200288.00","8031440.00","1448983.00","730110.00","2179093.00","504165.00","--","526000.00","4828348.00","-6166.00","--","5852347.00","--","--","--","5852347.00","0.00","0.00","0.00","116.08"
"114/10/28","110","1","1569","濱川","3557028.00","3220309.00","6777337.00","2665965.00","807794.00","3473759.00","1206262.00","--","1145592.00","1087532.00","-234074.00","--","3205312.00","--","--","98266.00","3303578.00","--","60866.00","0.00","26.57"
"114/10/28","110","1","1570","力肯","810691.00","221323.00","1032014.00","232007.00","10061.00","242068.00","515008.00","--","0.00","277962.00","-3024.00","0.00","789946.00","--","--","0.00","789946.00","0.00","0.00","0.00","15.34"
"114/10/28","110","1","1580","新麥","1796012.00","1570752.00","3366764.00","876684.00","97609.00","974293.00","502302.00","--","75738.00","1924303.00","-176281.00","--","2326062.00","--","--","66409.00","2392471.00","--","0.00","0.00","46.31"
"114/10/28","110","1","1584","精剛","1104131.00","1396594.00","2500725.00","613061.00","693235.00","1306296.00","1224705.00","--","251222.00","-139228.00","-142270.00","--","1194429.00","--","--","0.00","1194429.00","--","0.00","0.00","9.75"
"114/10/28","110","1","1586","和勤","2097640.00","2119182.00","4216822.00","1309862.00","1349309.00","2659171.00","841572.00","--","537077.00","379346.00","-119812.00","-80532.00","1557651.00","--","--","--","1557651.00","0.00","0.00","2255000.00","19.02"
"114/10/28","110","1","1591","駿吉-KY","297469.00","354865.00","652334.00","229829.00","14861.00","244690.00","331648.00","--","22159.00","219361.00","-155763.00","-9761.00","407644.00","--","--","--","407644.00","0.00","0.00","500000.00","12.48"
"114/10/28","110","1","1593","祺驊","978647.00","401849.00","1380496.00","247649.00","24873.00","272522.00","352148.00","--","435525.00","370807.00","-58206.00","0.00","1100274.00","--","--","7700.00","1107974.00","0.00","0.00","0.00","31.24"
"114/10/28","110","1","1595","川寶","2844976.00","1194915.00","4039891.00","1439810.00","236004.00","1675814.00","471481.00","--","548955.00","1364763.00","-10642.00","-10480.00","2364077.00","--","--","--","2364077.00","--","0.00","222000.00","50.38"
"114/10/28","110","1","1599","宏佳騰","1530760.00","1161377.00","2692137.00","771403.00","47270.00","818673.00","762797.00","--","444731.00","772303.00","-23142.00","-83225.00","1873464.00","--","--","--","1873464.00","0.00","0.00","2143000.00","25.27"
"114/10/28","110","1","1742","台蠟","917218.00","776969.00","1694187.00","711495.00","124206.00","835701.00","715500.00","--","107236.00","58078.00","5780.00","-28108.00","858486.00","--","--","--","858486.00","0.00","0.00","1488000.00","12.25"
"114/10/28","110","1","1777","生泰","1115709.00","757950.00","1873659.00","504949.00","76160.00","581109.00","300595.00","--","314353.00","682263.00","-4661.00","--","--","--","--","--","1292550.00","0.00","0.00","0.00","43.00"
"114/10/28","110","1","1781","合世","828560.00","189745.00","1018305.00","494926.00","59560.00","554486.00","474076.00","--","8.00","41029.00","-51294.00","--","463819.00","--","--","--","463819.00","0.00","0.00","0.00","9.78"
"114/10/28","110","1","1784","訊聯","678406.00","1054016.00","1732422.00","215796.00","221632.00","437428.00","496269.00","--","606382.00","47760.00","-6444.00","-61052.00","1082915.00","--","--","212079.00","1294994.00","0.00","0.00","2126000.00","22.80"
"114/10/28","110","1","1785","光洋科","16152503.00","8227181.00","24379684.00","2543634.00","9717231.00","12260865.00","5919312.00","--","3963821.00","2148064.00","-206073.00","--","11825124.00","--","--","293695.00","12118819.00","0.00","0.00","0.00","19.98"
"114/10/28","110","1","1788","杏昌","2241592.00","2001408.00","4243000.00","1300424.00","787300.00","2087724.00","382749.00","--","951401.00","826879.00","-5753.00","--","2155276.00","--","--","--","2155276.00","0.00","0.00","0.00","56.31"
"114/10/28","110","1","1796","金穎生技","806380.00","460286.00","1266666.00","408066.00","166955.00","575021.00","404204.00","--","264439.00","26190.00","-3188.00","--","691645.00","--","--","--","691645.00","0.00","0.00","0.00","17.11"
"114/10/28","110","1","1799","易威","320929.00","774376.00","1095305.00","45703.00","286894.00","332597.00","1393797.00","--","77820.00","-762472.00","15.00","--","709160.00","--","--","53548.00","762708.00","0.00","0.00","0.00","5.09"
"114/10/28","110","1","1813","寶利徠","507824.00","730040.00","1237864.00","329305.00","26381.00","355686.00","466355.00","--","263278.00","139665.00","-23997.00","--","845301.00","--","--","36877.00","882178.00","0.00","0.00","0.00","18.13"
"114/10/28","110","1","1815","富喬","3469869.00","10899042.00","14368911.00","3289107.00","4385125.00","7674232.00","4178965.00","--","1803842.00","623394.00","88478.00","0.00","6694679.00","--","--","--","6694679.00","--","0.00","0.00","16.02"
"114/10/28","110","1","2035","唐榮公司","2999327.00","14272745.00","17272072.00","2229644.00","10767205.00","12996849.00","3500000.00","--","46.00","638571.00","136606.00","--","--","--","--","--","4275223.00","--","0.00","0.00","12.21"
"114/10/28","110","1","2061","風青","755624.00","215962.00","971586.00","375214.00","61774.00","436988.00","469288.00","--","944.00","79645.00","-3950.00","-11329.00","534598.00","--","--","--","534598.00","0.00","0.00","1140000.00","11.68"
"114/10/28","110","1","2063","世鎧","1175451.00","609973.00","1785424.00","952494.00","129567.00","1082061.00","450000.00","--","38485.00","216797.00","-1919.00","--","703363.00","--","--","--","703363.00","0.00","0.00","0.00","15.63"
"114/10/28","110","1","2064","晉椿","1380670.00","1765107.00","3145777.00","1977702.00","87918.00","2065620.00","696300.00","--","101521.00","302954.00","-17209.00","-4104.00","1079462.00","--","--","695.00","1080157.00","0.00","0.00","300000.00","15.57"
"114/10/28","110","1","2065","世豐","1741536.00","1011204.00","2752740.00","1074627.00","378595.00","1453222.00","453235.00","--","380372.00","400381.00","65530.00","--","1299518.00","--","--","--","1299518.00","--","0.00","0.00","28.67"
"114/10/28","110","1","2066","世德","1565170.00","916887.00","2482057.00","864515.00","421324.00","1285839.00","365029.00","--","38699.00","776080.00","499.00","-45530.00","1134777.00","--","--","61441.00","1196218.00","0.00","0.00","747000.00","31.74"
"114/10/28","110","1","2067","嘉鋼","550583.00","1011462.00","1562045.00","535263.00","519073.00","1054336.00","451382.00","--","30118.00","-37869.00","-16037.00","--","427594.00","--","--","80115.00","507709.00","--","0.00","0.00","9.47"
"114/10/28","110","1","2070","精湛","836677.00","692395.00","1529072.00","445311.00","281036.00","726347.00","357828.00","--","90398.00","374070.00","-19571.00","0.00","802725.00","--","--","--","802725.00","0.00","0.00","0.00","22.43"
"114/10/28","110","1","2221","大甲","1018303.00","509950.00","1528253.00","523222.00","159655.00","682877.00","423250.00","0.00","51408.00","332699.00","-5436.00","0.00","801921.00","0.00","--","43455.00","845376.00","0.00","0.00","0.00","18.95"
"114/10/28","110","1","2230","泰茂","554908.00","362974.00","917882.00","406778.00","22596.00","429374.00","399132.00","--","49792.00","26626.00","-24536.00","--","451014.00","--","--","37494.00","488508.00","--","0.00","0.00","11.30"
"114/10/28","110","1","2235","謚源","555656.00","1121446.00","1677102.00","305552.00","93572.00","399124.00","358780.00","--","497802.00","421396.00","--","--","--","--","--","--","1277978.00","--","0.00","0.00","35.62"
"114/10/28","110","1","2596","綠意","3429847.00","238115.00","3667962.00","1329620.00","--","1329620.00","1000000.00","--","189208.00","777007.00","0.00","--","1966215.00","--","--","372127.00","2338342.00","--","0.00","0.00","19.66"
"114/10/28","110","1","2640","大車隊","847693.00","1803467.00","2651160.00","907349.00","321184.00","1228533.00","564429.00","--","451275.00","405261.00","-509.00","--","1420456.00","--","--","2171.00","1422627.00","0.00","0.00","0.00","25.17"
"114/10/28","110","1","2641","正德","162365.00","4493610.00","4655975.00","739994.00","2319951.00","3059945.00","1526358.00","--","5677.00","253609.00","-189614.00","--","1596030.00","--","--","--","1596030.00","0.00","0.00","0.00","10.46"
"114/10/28","110","1","2643","捷迅","1414315.00","234726.00","1649041.00","547181.00","98103.00","645284.00","300000.00","--","167621.00","574430.00","-38294.00","--","1003757.00","--","--","--","1003757.00","--","0.00","0.00","33.46"
"114/10/28","110","1","2718","全心投控","2070009.00","419871.00","2489880.00","1075735.00","111176.00","1186911.00","725760.00","--","431939.00","132370.00","12900.00","--","1302969.00","--","--","--","1302969.00","0.00","0.00","0.00","17.95"
"114/10/28","110","1","2719","燦星旅","42385.00","168185.00","210570.00","32906.00","123619.00","156525.00","310721.00","--","22.00","-256698.00","0.00","--","54045.00","--","--","--","54045.00","--","0.00","0.00","1.74"
"114/10/28","110","1","2724","藝舍-KY","164801.00","609023.00","773824.00","137812.00","524206.00","662018.00","793127.00","--","334248.00","-948290.00","-67279.00","0.00","111806.00","0.00","--","0.00","111806.00","--","0.00","0.00","1.41"
"114/10/28","110","1","2726","雅茗-KY","944885.00","787679.00","1732564.00","689203.00","364496.00","1053699.00","365544.00","--","229166.00","203100.00","-88376.00","-64037.00","645397.00","--","--","33468.00","678865.00","--","0.00","831000.00","18.07"
"114/10/28","110","1","2729","瓦城","2112860.00","3541152.00","5654012.00","1818357.00","1540001.00","3358358.00","232663.00","--","1292030.00","870326.00","-13345.00","-86020.00","2295654.00","0.00","--","0.00","2295654.00","0.00","0.00","373000.00","100.28"
"114/10/28","110","1","2732","六角","2115262.00","2370924.00","4486186.00","1782424.00","723769.00","2506193.00","434241.00","--","890644.00","217299.00","-34536.00","--","1507648.00","--","--","472345.00","1979993.00","--","19700.00","0.00","34.72"
"114/10/28","110","1","2734","易飛網","260115.00","204815.00","464930.00","117257.00","162703.00","279960.00","302598.00","--","18486.00","-132294.00","-2452.00","--","186338.00","--","--","-1368.00","184970.00","0.00","0.00","0.00","6.16"
