出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/10/28","110","4","2855","統一證","108685040.00","9002859.00","117687899.00","85708967.00","212302.00","85921269.00","14558313.00","--","91261.00","15724509.00","1309501.00","--","31683584.00","--","--","83046.00","31766630.00","0.00","0.00","0.00","21.76"
"114/10/28","110","4","6005","群益證","185983038.00","17710901.00","203693939.00","159485189.00","2735166.00","162220355.00","21709081.00","--","2743465.00","12155572.00","2126692.00","0.00","38734810.00","--","--","2738774.00","41473584.00","--","0.00","0.00","17.84"
"114/10/28","110","4","6024","群益期","46090407.00","517129.00","46607536.00","40294097.00","39341.00","40333438.00","2104376.00","--","1663621.00","2596173.00","-115806.00","--","6248364.00","--","--","25734.00","6274098.00","--","0.00","0.00","29.69"
