出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","108","4","1240","茂生農經","1818705.00","1556240.00","-2136.00","8333.00","268662.00","--","--","268662.00","167566.00","--","101096.00","65450.00","166546.00","30185.00","136361.00","--","--","136361.00","-242085.00","--","-105724.00","136414.00","--","-53.00","-105671.00","--","-53.00","4.01"
"114/10/29","108","4","1259","安心","5484492.00","4061543.00","--","--","1422949.00","--","--","1422949.00","1248776.00","--","174173.00","3813.00","177986.00","30755.00","147231.00","--","--","147231.00","-6698.00","--","140533.00","161947.00","--","-14716.00","157127.00","--","-16594.00","5.02"
"114/10/29","108","4","1264","德麥","4076129.00","2560102.00","--","--","1516027.00","--","--","1516027.00","793226.00","--","722801.00","18822.00","741623.00","169496.00","572127.00","--","--","572127.00","-46047.00","--","526080.00","472580.00","--","99547.00","453087.00","--","72993.00","14.02"
"114/10/29","108","4","1268","漢來美食","3775225.00","2109772.00","--","--","1665453.00","--","--","1665453.00","1322946.00","--","342507.00","18226.00","360733.00","72659.00","288074.00","-21617.00","--","266457.00","98649.00","--","365106.00","266457.00","--","--","365106.00","--","--","7.20"
"114/10/29","108","4","1336","台翰","2352721.00","1994263.00","--","--","358458.00","--","--","358458.00","244665.00","--","113793.00","16682.00","130475.00","57049.00","73426.00","--","--","73426.00","-13670.00","--","59756.00","73426.00","--","--","59756.00","--","--","0.87"
"114/10/29","108","4","1565","精華","6346670.00","4219956.00","--","--","2126714.00","--","--","2126714.00","476903.00","--","1649811.00","-35067.00","1614744.00","327510.00","1287234.00","--","--","1287234.00","6401.00","--","1293635.00","1287234.00","--","--","1293635.00","--","--","25.53"
"114/10/29","108","4","1569","濱川","4435890.00","3551746.00","--","--","884144.00","--","--","884144.00","624772.00","--","259372.00","-91336.00","168036.00","54051.00","113985.00","--","--","113985.00","-102463.00","--","11522.00","113371.00","--","614.00","11883.00","--","-361.00","1.01"
"114/10/29","108","4","1570","力肯","626693.00","465589.00","--","--","161104.00","--","--","161104.00","71626.00","--","89478.00","4307.00","93785.00","20487.00","73298.00","--","--","73298.00","-1076.00","--","72222.00","73298.00","--","--","72222.00","--","--","1.42"
"114/10/29","108","4","1580","新麥","4164628.00","2459103.00","--","--","1705525.00","--","--","1705525.00","1043445.00","--","662080.00","25471.00","687551.00","172049.00","515502.00","--","--","515502.00","-64266.00","--","451236.00","503361.00","--","12141.00","440751.00","--","10485.00","10.02"
"114/10/29","108","4","1584","精剛","844745.00","835860.00","--","--","8885.00","--","--","8885.00","56732.00","--","-47847.00","-10202.00","-58049.00","523.00","-58572.00","--","--","-58572.00","40312.00","--","-18260.00","-59436.00","--","864.00","-25540.00","--","7280.00","-0.72"
"114/10/29","108","4","1586","和勤","2092780.00","1782563.00","--","--","310217.00","--","--","310217.00","248751.00","--","61466.00","-23939.00","37527.00","17466.00","20061.00","--","--","20061.00","-46835.00","--","-26774.00","20061.00","--","0.00","-26774.00","--","0.00","0.26"
"114/10/29","108","4","1591","駿吉-KY","597361.00","539096.00","--","--","58265.00","--","--","58265.00","67518.00","--","-9253.00","26610.00","17357.00","9254.00","8103.00","--","--","8103.00","-3844.00","--","4259.00","8103.00","--","--","4259.00","--","--","0.24"
"114/10/29","108","4","1593","祺驊","814516.00","562241.00","--","--","252275.00","--","--","252275.00","136424.00","--","115851.00","27955.00","143806.00","23615.00","120191.00","--","--","120191.00","-14786.00","--","105405.00","119397.00","--","794.00","104611.00","--","794.00","3.74"
"114/10/29","108","4","1595","川寶","1729528.00","1281478.00","--","--","448050.00","--","--","448050.00","322282.00","--","125768.00","-22693.00","103075.00","6529.00","96546.00","0.00","--","96546.00","-3666.00","--","92880.00","96546.00","--","--","92880.00","--","--","2.06"
"114/10/29","108","4","1599","宏佳騰","2399203.00","1868097.00","--","--","531106.00","--","--","531106.00","409921.00","--","121185.00","58238.00","179423.00","38821.00","140602.00","--","--","140602.00","25119.00","--","165721.00","140602.00","--","--","165721.00","--","--","1.98"
"114/10/29","108","4","1742","台蠟","439510.00","337630.00","--","--","101880.00","--","--","101880.00","37144.00","--","64736.00","-11404.00","53332.00","--","53332.00","--","--","53332.00","894.00","--","54226.00","53332.00","--","0.00","54226.00","--","0.00","0.88"
"114/10/29","108","4","1777","生泰","946410.00","641394.00","--","--","305016.00","--","--","305016.00","104406.00","--","200610.00","2311.00","202921.00","43448.00","159473.00","--","--","159473.00","972.00","--","160445.00","--","--","--","--","--","--","5.31"
"114/10/29","108","4","1781","合世","421164.00","375439.00","--","--","45725.00","--","--","45725.00","124089.00","--","-78364.00","3392.00","-74972.00","1467.00","-76439.00","--","--","-76439.00","-8182.00","--","-84621.00","-76439.00","--","--","-84621.00","--","--","-1.61"
"114/10/29","108","4","1784","訊聯","775558.00","354012.00","--","--","421546.00","--","--","421546.00","413356.00","--","8190.00","17573.00","25763.00","4937.00","20826.00","--","--","20826.00","-840.00","--","19986.00","6803.00","--","14023.00","6069.00","--","13917.00","0.14"
"114/10/29","108","4","1785","光洋科","21986662.00","19086020.00","--","--","2900642.00","--","--","2900642.00","1468083.00","--","1432559.00","-185056.00","1247503.00","186378.00","1061125.00","--","--","1061125.00","-89656.00","--","971469.00","1038929.00","--","22196.00","951164.00","--","20305.00","2.35"
"114/10/29","108","4","1788","杏昌","3240723.00","2504957.00","--","--","735766.00","0.00","0.00","735766.00","436354.00","--","299412.00","9619.00","309031.00","63294.00","245737.00","--","--","245737.00","-4401.00","--","241336.00","245737.00","--","0.00","241336.00","--","0.00","6.91"
"114/10/29","108","4","1796","金穎生技","328230.00","245540.00","--","--","82690.00","--","--","82690.00","106068.00","--","-23378.00","-9253.00","-32631.00","-5081.00","-27550.00","--","--","-27550.00","-1103.00","--","-28653.00","-27550.00","--","--","-28653.00","--","--","-0.99"
"114/10/29","108","4","1799","易威","359960.00","324500.00","--","--","35460.00","--","--","35460.00","251432.00","--","-215972.00","-52229.00","-268201.00","656.00","-268857.00","-30084.00","--","-298941.00","-8165.00","--","-307106.00","-271797.00","--","-27144.00","-279627.00","--","-27479.00","-2.48"
"114/10/29","108","4","1813","寶利徠","498931.00","398710.00","--","--","100221.00","--","--","100221.00","105531.00","--","-5310.00","47522.00","42212.00","3572.00","38640.00","--","--","38640.00","-1287.00","--","37353.00","49142.00","--","-10502.00","48511.00","--","-11158.00","1.05"
"114/10/29","108","4","1815","富喬","4480053.00","3735892.00","--","--","744161.00","--","--","744161.00","616625.00","--","127536.00","-183289.00","-55753.00","44152.00","-99905.00","--","--","-99905.00","-92295.00","--","-192200.00","-99905.00","--","--","-192200.00","--","--","-0.24"
"114/10/29","108","4","2035","唐榮公司","12350956.00","13025142.00","--","--","-674186.00","--","--","-674186.00","339650.00","--","-1013836.00","1062603.00","48767.00","33814.00","14953.00","--","--","14953.00","49483.00","--","64436.00","--","--","--","--","--","--","0.04"
"114/10/29","108","4","2061","風青","899548.00","853323.00","--","--","46225.00","--","--","46225.00","55997.00","--","-9772.00","-4202.00","-13974.00","-3787.00","-10187.00","--","--","-10187.00","-2998.00","--","-13185.00","-10187.00","--","--","-13185.00","--","--","-0.18"
"114/10/29","108","4","2063","世鎧","1117875.00","786822.00","--","--","331053.00","--","--","331053.00","129525.00","--","201528.00","-12927.00","188601.00","37270.00","151331.00","--","--","151331.00","-2611.00","--","148720.00","151331.00","--","--","148720.00","--","--","3.36"
"114/10/29","108","4","2064","晉椿","2131369.00","2074675.00","--","--","56694.00","-1550.00","--","58244.00","108980.00","--","-50736.00","-1794.00","-52530.00","5298.00","-57828.00","--","--","-57828.00","10102.00","--","-47726.00","-57678.00","--","-150.00","-47613.00","--","-113.00","-0.82"
"114/10/29","108","4","2065","世豐","1817019.00","1473947.00","--","--","343072.00","--","--","343072.00","171357.00","--","171715.00","1645.00","173360.00","34262.00","139098.00","--","--","139098.00","-64629.00","--","74469.00","139098.00","0.00","0.00","74469.00","0.00","0.00","4.26"
"114/10/29","108","4","2066","世德","2431674.00","1794274.00","--","--","637400.00","--","--","637400.00","531017.00","--","106383.00","80874.00","187257.00","39469.00","147788.00","--","--","147788.00","-3306.00","--","144482.00","163656.00","--","-15868.00","160754.00","--","-16272.00","4.51"
"114/10/29","108","4","2067","嘉鋼","883908.00","750688.00","--","--","133220.00","--","--","133220.00","172338.00","--","-39118.00","-30914.00","-70032.00","-10678.00","-59354.00","--","--","-59354.00","-13400.00","--","-72754.00","-56512.00","--","-2842.00","-68420.00","--","-4334.00","-1.25"
"114/10/29","108","4","2070","精湛","606140.00","369006.00","--","--","237134.00","--","--","237134.00","197824.00","--","39310.00","-17503.00","21807.00","1339.00","20468.00","--","--","20468.00","-6669.00","--","13799.00","20468.00","--","--","13799.00","--","--","0.56"
"114/10/29","108","4","2073","雄順","431871.00","337802.00","--","--","94069.00","--","--","94069.00","59169.00","--","34900.00","-4367.00","30533.00","6057.00","24476.00","--","--","24476.00","--","--","24476.00","--","--","--","--","--","--","1.02"
"114/10/29","108","4","2221","大甲","1195192.00","930990.00","--","--","264202.00","--","--","264202.00","120240.00","--","143962.00","2968.00","146930.00","31789.00","115141.00","0.00","--","115141.00","-4632.00","--","110509.00","104217.00","--","10924.00","99585.00","--","10924.00","2.46"
"114/10/29","108","4","2230","泰茂","541986.00","461538.00","--","--","80448.00","--","--","80448.00","82151.00","68.00","-1635.00","-2458.00","-4093.00","-5323.00","1230.00","--","--","1230.00","-12014.00","--","-10784.00","1230.00","--","--","-10784.00","--","--","0.03"
"114/10/29","108","4","2235","謚源","792495.00","576502.00","--","--","215993.00","--","--","215993.00","87920.00","--","128073.00","10576.00","138649.00","27902.00","110747.00","--","--","110747.00","-1324.00","--","109423.00","--","--","--","--","--","--","3.09"
"114/10/29","108","4","2596","綠意","331820.00","217383.00","--","--","114437.00","--","--","114437.00","63352.00","--","51085.00","2607.00","53692.00","12098.00","41594.00","--","--","41594.00","0.00","--","41594.00","41379.00","--","215.00","41379.00","--","215.00","0.41"
"114/10/29","108","4","2640","大車隊","1945863.00","992510.00","--","--","953353.00","--","--","953353.00","555407.00","--","397946.00","-48156.00","349790.00","76776.00","273014.00","--","--","273014.00","7068.00","--","280082.00","272630.00","--","384.00","279698.00","--","384.00","5.07"
"114/10/29","108","4","2641","正德","787399.00","576969.00","--","--","210430.00","--","--","210430.00","53919.00","--","156511.00","-73608.00","82903.00","2310.00","80593.00","--","--","80593.00","-52616.00","--","27977.00","80593.00","--","--","27977.00","--","--","0.53"
"114/10/29","108","4","2643","捷迅","3217339.00","2850876.00","--","--","366463.00","--","--","366463.00","203432.00","--","163031.00","-8510.00","154521.00","33971.00","120550.00","--","--","120550.00","-16202.00","--","104348.00","120550.00","--","--","104348.00","--","--","4.60"
"114/10/29","108","4","2718","全心投控","229908.00","201245.00","--","--","28663.00","--","--","28663.00","31413.00","--","-2750.00","3562.00","812.00","43.00","769.00","--","--","769.00","30033.00","--","30802.00","--","--","--","--","--","--","0.02"
"114/10/29","108","4","2719","燦星旅","1696772.00","1452907.00","--","--","243865.00","--","--","243865.00","357810.00","--","-113945.00","9876.00","-104069.00","454.00","-104523.00","--","--","-104523.00","1102.00","--","-103421.00","-104523.00","--","--","-103421.00","--","--","-5.72"
"114/10/29","108","4","2724","藝舍-KY","437826.00","355200.00","--","--","82626.00","--","--","82626.00","117781.00","0.00","-35155.00","5905.00","-29250.00","-227.00","-29023.00","0.00","--","-29023.00","-2742.00","--","-31765.00","-29023.00","--","0.00","-31765.00","--","0.00","-0.43"
"114/10/29","108","4","2726","雅茗-KY","2217112.00","1070817.00","--","--","1146295.00","--","--","1146295.00","971753.00","--","174542.00","-703.00","173839.00","50486.00","123353.00","--","--","123353.00","-25440.00","--","97913.00","129368.00","--","-6015.00","104476.00","--","-6563.00","3.80"
"114/10/29","108","4","2729","瓦城","4899543.00","2302760.00","--","--","2596783.00","--","--","2596783.00","2122163.00","--","474620.00","-25374.00","449246.00","90602.00","358644.00","--","--","358644.00","-7120.00","--","351524.00","360824.00","--","-2180.00","353704.00","--","-2180.00","15.51"
