出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"114/10/29","108","4","1101","台泥","122783014.00","86872759.00","--","--","35910255.00","--","--","35910255.00","5753534.00","--","30156721.00","2476698.00","32633419.00","7178329.00","25455090.00","--","--","25455090.00","5024759.00","--","30479849.00","24211081.00","--","1244009.00","29178084.00","--","1301765.00","4.43"
"114/10/29","108","4","1102","亞泥","89347637.00","63746928.00","--","--","25600709.00","14392.00","0.00","25586317.00","3523141.00","--","22063176.00","6330006.00","28393182.00","6149229.00","22243953.00","--","--","22243953.00","-617304.00","--","21626649.00","17459673.00","--","4784280.00","17652536.00","--","3974113.00","5.56"
"114/10/29","108","4","1103","嘉泥","1884002.00","1685405.00","--","--","198597.00","--","--","198597.00","633383.00","--","-434786.00","1420557.00","985771.00","167261.00","818510.00","590161.00","--","1408671.00","3141141.00","--","4549812.00","1297473.00","--","111198.00","4326485.00","--","223327.00","2.02"
"114/10/29","108","4","1104","環泥","5005731.00","4418966.00","--","--","586765.00","--","--","586765.00","415870.00","--","170895.00","1027783.00","1198678.00","56996.00","1141682.00","--","--","1141682.00","-183256.00","--","958426.00","1135477.00","--","6205.00","952128.00","--","6298.00","1.74"
"114/10/29","108","4","1108","幸福","3731696.00","3432815.00","--","--","298881.00","--","--","298881.00","225119.00","4120.00","77882.00","-23968.00","53914.00","8010.00","45904.00","0.00","--","45904.00","48035.00","--","93939.00","45905.00","--","-1.00","93940.00","--","-1.00","0.11"
"114/10/29","108","4","1109","信大","7822895.00","5218440.00","--","--","2604455.00","--","--","2604455.00","537954.00","--","2066501.00","22191.00","2088692.00","630075.00","1458617.00","--","--","1458617.00","-171537.00","--","1287080.00","963670.00","--","494947.00","849783.00","--","437297.00","2.82"
"114/10/29","108","4","1110","東泥","1584940.00","1502651.00","--","--","82289.00","--","--","82289.00","90798.00","--","-8509.00","51653.00","43144.00","9901.00","33243.00","--","--","33243.00","64507.00","--","97750.00","33133.00","--","110.00","97600.00","--","150.00","0.06"
"114/10/29","108","4","1201","味全","20228119.00","14105933.00","--","--","6122186.00","--","--","6122186.00","5577580.00","--","544606.00","1184991.00","1729597.00","378718.00","1350879.00","--","--","1350879.00","-201553.00","--","1149326.00","1349985.00","--","894.00","1148516.00","--","810.00","2.67"
"114/10/29","108","4","1203","味王","6323237.00","4343282.00","--","--","1979955.00","--","--","1979955.00","1056425.00","--","923530.00","30952.00","954482.00","237003.00","717479.00","0.00","--","717479.00","108232.00","--","825711.00","456880.00","--","260599.00","506346.00","--","319365.00","1.92"
"114/10/29","108","4","1210","大成","77769986.00","66038732.00","--","--","11731254.00","--","--","11731254.00","8010040.00","--","3721214.00","131355.00","3852569.00","878542.00","2974027.00","--","--","2974027.00","-91653.00","--","2882374.00","2283601.00","--","690426.00","2426202.00","--","456172.00","2.93"
"114/10/29","108","4","1213","大飲","435368.00","408362.00","--","--","27006.00","--","--","27006.00","64245.00","--","-37239.00","-13257.00","-50496.00","-7403.00","-43093.00","--","--","-43093.00","35.00","--","-43058.00","-43093.00","--","--","-43058.00","--","--","-0.76"
"114/10/29","108","4","1215","卜蜂","21173634.00","18151257.00","--","--","3022377.00","--","--","3022377.00","1550669.00","-12411.00","1459297.00","743733.00","2203030.00","380423.00","1822607.00","776.00","--","1823383.00","328484.00","--","2151867.00","1463926.00","--","359457.00","1793844.00","--","358023.00","5.46"
"114/10/29","108","4","1216","統一","447977703.00","294014598.00","--","--","153963105.00","--","--","153963105.00","124335465.00","--","29627640.00","6769630.00","36397270.00","7913716.00","28483554.00","--","--","28483554.00","-3499827.00","--","24983727.00","19007255.00","--","9476299.00","16262279.00","--","8721448.00","3.35"
"114/10/29","108","4","1217","愛之味","4468238.00","3057727.00","--","--","1410511.00","--","--","1410511.00","1278477.00","--","132034.00","-61943.00","70091.00","4758.00","65333.00","--","--","65333.00","112788.00","--","178121.00","48069.00","--","17264.00","154436.00","--","23685.00","0.10"
"114/10/29","108","4","1218","泰山","8000584.00","6545893.00","--","--","1454691.00","721.00","1500.00","1455470.00","1295263.00","--","160207.00","461429.00","621636.00","39435.00","582201.00","--","--","582201.00","9506.00","--","591707.00","582073.00","--","128.00","591560.00","--","147.00","1.20"
"114/10/29","108","4","1219","福壽","12259254.00","11262328.00","--","-1000.00","995926.00","--","--","995926.00","962491.00","--","33435.00","141775.00","175210.00","33831.00","141379.00","--","--","141379.00","-3494.00","--","137885.00","203114.00","--","-61735.00","200350.00","--","-62465.00","0.63"
"114/10/29","108","4","1220","台榮","2982351.00","2563623.00","--","--","418728.00","--","--","418728.00","236781.00","--","181947.00","171.00","182118.00","42034.00","140084.00","--","--","140084.00","-4551.00","--","135533.00","125748.00","--","14336.00","121198.00","--","14335.00","0.71"
"114/10/29","108","4","1225","福懋油","10646506.00","9633963.00","--","--","1012543.00","-1119.00","--","1013662.00","604456.00","36622.00","445828.00","47347.00","493175.00","97695.00","395480.00","--","--","395480.00","-48770.00","--","346710.00","339004.00","--","56476.00","290234.00","--","56476.00","1.55"
"114/10/29","108","4","1227","佳格","31266232.00","21635219.00","--","--","9631013.00","--","--","9631013.00","5207140.00","--","4423873.00","124661.00","4548534.00","1093698.00","3454836.00","--","--","3454836.00","-256189.00","--","3198647.00","3416097.00","--","38739.00","3142252.00","--","56395.00","3.76"
"114/10/29","108","4","1229","聯華","8271293.00","6401664.00","--","--","1869629.00","--","--","1869629.00","914259.00","--","955370.00","2325703.00","3281073.00","134977.00","3146096.00","--","--","3146096.00","1670564.00","--","4816660.00","2766816.00","--","379280.00","4307156.00","--","509504.00","2.51"
"114/10/29","108","4","1231","聯華食","8588903.00","6729864.00","--","--","1859039.00","--","--","1859039.00","1268755.00","--","590284.00","64678.00","654962.00","130282.00","524680.00","--","--","524680.00","-9202.00","--","515478.00","523633.00","--","1047.00","515146.00","--","332.00","3.00"
"114/10/29","108","4","1232","大統益","17150108.00","15131192.00","--","--","2018916.00","--","--","2018916.00","788140.00","--","1230776.00","19967.00","1250743.00","251639.00","999104.00","--","--","999104.00","4776.00","--","1003880.00","974572.00","--","24532.00","979335.00","--","24545.00","6.09"
"114/10/29","108","4","1233","天仁","2247585.00","946584.00","--","--","1301001.00","0.00","0.00","1301001.00","1122572.00","--","178429.00","16720.00","195149.00","38253.00","156896.00","0.00","--","156896.00","24054.00","--","180950.00","156589.00","--","307.00","180674.00","--","276.00","1.73"
"114/10/29","108","4","1234","黑松","9145655.00","6695015.00","--","--","2450640.00","--","--","2450640.00","1974991.00","--","475649.00","491506.00","967155.00","120644.00","846511.00","--","--","846511.00","50509.00","--","897020.00","846511.00","--","--","897020.00","--","--","2.11"
"114/10/29","108","4","1235","興泰","61778.00","30508.00","--","--","31270.00","--","--","31270.00","16277.00","--","14993.00","32471.00","47464.00","575.00","46889.00","--","--","46889.00","-2547241.00","--","-2500352.00","46889.00","--","--","-2500352.00","--","--","0.49"
"114/10/29","108","4","1236","宏亞","1864663.00","1362092.00","--","--","502571.00","--","--","502571.00","501571.00","--","1000.00","16698.00","17698.00","1919.00","15779.00","--","--","15779.00","-121956.00","--","-106177.00","15779.00","--","--","-106177.00","--","--","0.15"
"114/10/29","108","4","1256","鮮活果汁-KY","3520879.00","2164020.00","--","--","1356859.00","--","--","1356859.00","603708.00","--","753151.00","11076.00","764227.00","216511.00","547716.00","--","--","547716.00","-77907.00","--","469809.00","548142.00","--","-426.00","471865.00","--","-2056.00","16.20"
"114/10/29","108","4","1301","台塑","207848572.00","175734622.00","--","--","32113950.00","--","--","32113950.00","11917584.00","--","20196366.00","22022786.00","42219152.00","4894990.00","37324162.00","--","--","37324162.00","-6768604.00","--","30555558.00","37324162.00","--","--","30555558.00","--","--","5.86"
"114/10/29","108","4","1303","南亞","286303059.00","258172796.00","--","--","28130263.00","--","6964.00","28137227.00","18251842.00","--","9885385.00","16803645.00","26689030.00","3479507.00","23209523.00","--","--","23209523.00","-14584450.00","--","8625073.00","23076123.00","--","133400.00","8608080.00","--","16993.00","2.91"
"114/10/29","108","4","1304","台聚","55656741.00","48924372.00","--","--","6732369.00","--","--","6732369.00","3800636.00","--","2931733.00","429637.00","3361370.00","820144.00","2541226.00","4175.00","--","2545401.00","-993485.00","--","1551916.00","1281364.00","--","1264037.00","822153.00","--","729763.00","1.19"
"114/10/29","108","4","1305","華夏","15117855.00","13148375.00","--","--","1969480.00","--","--","1969480.00","1195581.00","--","773899.00","80109.00","854008.00","160193.00","693815.00","4175.00","--","697990.00","-2290.00","--","695700.00","642677.00","--","55313.00","639912.00","--","55788.00","1.22"
"114/10/29","108","4","1307","三芳","10271411.00","7904038.00","--","--","2367373.00","--","--","2367373.00","1716283.00","--","651090.00","-10444.00","640646.00","210226.00","430420.00","--","--","430420.00","-185112.00","--","245308.00","430420.00","--","--","245308.00","--","--","1.08"
"114/10/29","108","4","1308","亞聚","6791157.00","5755709.00","--","--","1035448.00","--","--","1035448.00","237041.00","--","798407.00","186434.00","984841.00","163820.00","821021.00","--","--","821021.00","-30290.00","--","790731.00","821021.00","--","--","790731.00","--","--","1.48"
"114/10/29","108","4","1309","台達化","17672204.00","16426138.00","--","--","1246066.00","--","--","1246066.00","731401.00","--","514665.00","43539.00","558204.00","160227.00","397977.00","--","--","397977.00","-21618.00","--","376359.00","397977.00","--","--","376359.00","--","--","1.19"
"114/10/29","108","4","1310","台苯","12219389.00","10827452.00","--","--","1391937.00","--","--","1391937.00","321257.00","--","1070680.00","-35920.00","1034760.00","153004.00","881756.00","--","--","881756.00","-144142.00","--","737614.00","882065.00","--","-309.00","739732.00","--","-2118.00","1.67"
"114/10/29","108","4","1312","國喬","20468229.00","17829140.00","--","--","2639089.00","--","--","2639089.00","1268878.00","--","1370211.00","1370666.00","2740877.00","564666.00","2176211.00","--","--","2176211.00","-486467.00","--","1689744.00","2070125.00","--","106086.00","1640513.00","--","49231.00","2.27"
"114/10/29","108","4","1313","聯成","62714942.00","60653888.00","--","--","2061054.00","--","--","2061054.00","2415242.00","--","-354188.00","175555.00","-178633.00","-38257.00","-140376.00","--","--","-140376.00","979017.00","--","838641.00","-140376.00","--","0.00","838641.00","--","0.00","-0.11"
"114/10/29","108","4","1314","中石化","29624094.00","27996514.00","--","--","1627580.00","--","0.00","1627580.00","2036600.00","--","-409020.00","2272492.00","1863472.00","129837.00","1733635.00","--","--","1733635.00","-193665.00","--","1539970.00","1738449.00","--","-4814.00","1543494.00","--","-3524.00","0.61"
"114/10/29","108","4","1315","達新","2440599.00","2034682.00","--","--","405917.00","--","--","405917.00","364219.00","--","41698.00","692858.00","734556.00","36416.00","698140.00","--","--","698140.00","191403.00","--","889543.00","696250.00","--","1890.00","888153.00","--","1390.00","3.65"
